position,rotation,velocity,angular_velocity
[14.23592 0.1000907 24.71343],[0.9989852 -0.01915893 0.02176983 -0.03446339],[0.7126055 0.0 1.175694],[-0.008691908 0.000601055 0.0001981102]
[14.25032 0.1000907 24.7366],[0.9989838 -0.01922795 0.02177218 -0.03446391],[0.7201437 0.0 1.158546],[-0.006890519 0.0004737916 8.928903E-05]
[14.26487 0.1000907 24.75943],[0.9989827 -0.01927914 0.0217739 -0.03446505],[0.7276213 0.0 1.141509],[-0.005112977 0.0003485439 -9.34146E-06]
[14.27957 0.1000907 24.78192],[0.998982 -0.01931285 0.02177501 -0.03446675],[0.7350389 0.0 1.124588],[-0.003368018 0.0002257883 -0.0001012182]
[14.29442 0.1000907 24.80408],[0.9989816 -0.01932966 0.02177554 -0.03446896],[0.7423976 0.0 1.107789],[-0.001683037 0.0001074011 -0.0001860499]
[14.30941 0.1000907 24.8259],[0.9989815 -0.01933037 0.02177551 -0.03447164],[0.7496982 0.0 1.091118],[-7.695706E-05 -5.440758E-06 -0.0002668746]
[14.32455 0.1000907 24.84739],[0.9989817 -0.019316 0.02177496 -0.03447468],[0.7569414 0.0 1.07458],[0.001427421 -0.0001107785 -0.0003332784]
[14.33983 0.1000907 24.86856],[0.9989821 -0.01928778 0.02177393 -0.03447803],[0.7641279 0.0 1.05818],[0.00280873 -0.0002074334 -0.0003924546]
[14.35526 0.1000907 24.88939],[0.9989828 -0.019247 0.02177247 -0.03448161],[0.7712585 0.0 1.041922],[0.004062236 -0.0002949436 -0.0004408817]
[14.37083 0.1000907 24.90991],[0.9989837 -0.01919511 0.02177063 -0.03448537],[0.7783338 0.0 1.02581],[0.005171319 -0.000372314 -0.000482238]
[14.38653 0.1000907 24.93011],[0.9989848 -0.01913356 0.02176845 -0.03448922],[0.7853544 0.0 1.009847],[0.006135114 -0.000439237 -0.0005104145]
[14.40238 0.1000907 24.94999],[0.9989861 -0.01906379 0.021766 -0.03449311],[0.7923209 0.0 0.9940355],[0.006954757 -0.0004960796 -0.0005322676]
[14.41836 0.1000907 24.96955],[0.9989874 -0.01898745 0.02176332 -0.03449704],[0.7992338 0.0 0.9783778],[0.007611731 -0.0005415782 -0.0005480832]
[14.43449 0.1000907 24.98881],[0.9989889 -0.01890603 0.02176047 -0.0345009],[0.8060936 0.0 0.9628751],[0.00811788 -0.0005763092 -0.0005520878]
[14.45074 0.1000907 25.00776],[0.9989905 -0.01882108 0.0217575 -0.03450464],[0.8129008 0.0 0.9475279],[0.008471119 -0.0006002855 -0.0005481408]
[14.46714 0.1000907 25.02641],[0.998992 -0.01873411 0.02175446 -0.03450823],[0.8196558 0.0 0.9323366],[0.008672402 -0.0006135847 -0.0005363599]
[14.48366 0.1000907 25.04475],[0.9989936 -0.01864658 0.02175141 -0.03451162],[0.8263589 0.0 0.9173007],[0.008729871 -0.0006168114 -0.0005179648]
[14.50032 0.1000907 25.0628],[0.9989951 -0.01855974 0.02174838 -0.03451478],[0.8330104 0.0 0.902419],[0.008660017 -0.0006110943 -0.0004933237]
[14.51712 0.1000907 25.08056],[0.9989967 -0.01847473 0.02174542 -0.03451771],[0.8396107 0.0 0.8876902],[0.008478873 -0.0005976764 -0.0004667021]
[14.53404 0.1000907 25.09802],[0.9989982 -0.0183927 0.02174257 -0.03452041],[0.8461601 0.0 0.8731123],[0.008182414 -0.0005763119 -0.0004384606]
[14.55109 0.1000907 25.11519],[0.9989996 -0.01831462 0.02173986 -0.03452284],[0.852659 0.0 0.8586829],[0.007788171 -0.0005479666 -0.0004022364]
[14.56827 0.1000907 25.13208],[0.9990009 -0.01824137 0.02173732 -0.03452496],[0.8591075 0.0 0.8443993],[0.007306527 -0.0005135043 -0.000361984]
[14.58558 0.1000907 25.14869],[0.9990022 -0.01817366 0.02173497 -0.03452676],[0.8655059 0.0 0.8302585],[0.006754614 -0.0004740926 -0.0003184271]
[14.60302 0.1000907 25.16501],[0.9990033 -0.01811201 0.02173284 -0.03452826],[0.8718545 0.0 0.8162572],[0.006149461 -0.0004310716 -0.0002755101]
[14.62058 0.1000907 25.18106],[0.9990042 -0.01805694 0.02173093 -0.03452946],[0.8781533 0.0 0.8023918],[0.005494021 -0.0003846769 -0.0002338023]
[14.63827 0.1000907 25.19683],[0.9990051 -0.01800872 0.02172927 -0.03453038],[0.8844028 0.0 0.7886588],[0.004811316 -0.0003363345 -0.0001901657]
[14.65608 0.1000907 25.21233],[0.9990059 -0.01796754 0.02172785 -0.03453102],[0.8906029 0.0 0.7750544],[0.004109444 -0.0002867642 -0.0001485002]
[14.67402 0.1000907 25.22757],[0.9990065 -0.0179335 0.02172668 -0.03453137],[0.8967542 0.0 0.7615749],[0.003396404 -0.000236357 -0.0001051991]
[14.69208 0.1000907 25.24253],[0.999007 -0.01790659 0.02172576 -0.03453151],[0.9028566 0.0 0.7482164],[0.002686735 -0.000186427 -6.806232E-05]
[14.71025 0.1000907 25.25723],[0.9990074 -0.01788655 0.02172508 -0.0345314],[0.9089106 0.0 0.7349753],[0.002000251 -0.0001380413 -2.987697E-05]
[14.72855 0.1000907 25.27167],[0.9990076 -0.01787332 0.02172463 -0.03453107],[0.9149162 0.0 0.7218479],[0.001321341 -9.026358E-05 5.487724E-06]
[14.74697 0.1000907 25.28584],[0.9990078 -0.01786649 0.0217244 -0.03453055],[0.9208738 0.0 0.7088307],[0.0006826338 -4.534122E-05 3.82729E-05]
[14.7655 0.1000907 25.29976],[0.9990078 -0.01786563 0.02172439 -0.03452982],[0.9267836 0.0 0.6959202],[8.801863E-05 -3.428069E-06 7.114551E-05]
[14.78416 0.1000907 25.31343],[0.9990078 -0.01787026 0.02172456 -0.03452894],[0.9326458 0.0 0.6831134],[-0.000460298 3.508273E-05 9.746334E-05]
[14.80293 0.1000907 25.32683],[0.9990076 -0.01787991 0.02172491 -0.034528],[0.9384608 0.0 0.6704073],[-0.0009608301 6.993154E-05 0.0001136117]
[14.82181 0.1000907 25.33999],[0.9990074 -0.01789408 0.02172541 -0.03452698],[0.9442287 0.0 0.6577991],[-0.001412196 0.0001014846 0.0001312867]
[14.84081 0.1000907 25.3529],[0.9990071 -0.01791221 0.02172605 -0.03452592],[0.94995 0.0 0.6452862],[-0.001807433 0.0001289391 0.0001425459]
[14.85992 0.1000907 25.36555],[0.9990067 -0.0179336 0.0217268 -0.03452485],[0.955625 0.0 0.6328664],[-0.002132444 0.0001515097 0.0001515869]
[14.87915 0.1000907 25.37796],[0.9990063 -0.01795769 0.02172764 -0.03452376],[0.9612539 0.0 0.6205376],[-0.002402574 0.0001702443 0.0001584078]
[14.89849 0.1000907 25.39013],[0.9990059 -0.01798383 0.02172856 -0.03452266],[0.9668373 0.0 0.6082981],[-0.002606425 0.0001843812 0.0001633059]
[14.91793 0.1000907 25.40205],[0.9990054 -0.01801151 0.02172952 -0.03452156],[0.9723752 0.0 0.5961463],[-0.002760331 0.0001950091 0.0001660485]
[14.93749 0.1000907 25.41373],[0.9990049 -0.01804011 0.02173052 -0.03452047],[0.9778682 0.0 0.584081],[-0.002852575 0.0002013743 0.0001672261]
[14.95716 0.1000907 25.42518],[0.9990044 -0.01806906 0.02173153 -0.0345194],[0.9833166 0.0 0.5721011],[-0.002887264 0.0002037105 0.0001665196]
[14.97693 0.1000907 25.43638],[0.9990038 -0.01809796 0.02173253 -0.03451834],[0.9887207 0.0 0.5602057],[-0.00288138 0.0002032399 0.0001647305]
[14.99681 0.1000907 25.44735],[0.9990034 -0.01812628 0.02173352 -0.03451738],[0.9940809 0.0 0.5483943],[-0.002825146 0.0001989962 0.0001545198]
[15.0168 0.1000907 25.45808],[0.9990029 -0.01815372 0.02173447 -0.03451647],[0.9993976 0.0 0.5366663],[-0.002736498 0.0001926492 0.0001467146]
[15.03689 0.1000907 25.46858],[0.9990024 -0.01817976 0.02173538 -0.03451566],[1.004671 0.0 0.5250216],[-0.002597874 0.0001827294 0.000134671]
[15.05709 0.1000907 25.47885],[0.999002 -0.0182041 0.02173622 -0.03451493],[1.009902 0.0 0.5134598],[-0.002427695 0.0001706327 0.000122587]
[15.07739 0.1000907 25.48889],[0.9990016 -0.01822647 0.02173699 -0.03451429],[1.01509 0.0 0.5019811],[-0.0022308 0.0001566852 0.0001098726]
[15.0978 0.1000907 25.4987],[0.9990012 -0.01824662 0.02173769 -0.03451373],[1.020237 0.0 0.4905855],[-0.002010541 0.0001411375 9.721269E-05]
[15.1183 0.1000907 25.50829],[0.9990009 -0.01826444 0.02173831 -0.03451326],[1.025342 0.0 0.4792732],[-0.001777581 0.0001247113 8.431084E-05]
[15.13891 0.1000907 25.51765],[0.9990006 -0.01827976 0.02173884 -0.03451285],[1.030406 0.0 0.4680445],[-0.001528446 0.0001071964 7.183991E-05]
[15.15962 0.1000907 25.52679],[0.9990004 -0.0182924 0.02173928 -0.03451255],[1.035429 0.0 0.4568997],[-0.001260414 8.827391E-05 5.624341E-05]
[15.18043 0.1000907 25.5357],[0.9990002 -0.0183024 0.02173962 -0.0345123],[1.040411 0.0 0.4458391],[-0.0009976781 6.985795E-05 4.456055E-05]
[15.20134 0.1000907 25.5444],[0.9990001 -0.01830984 0.02173988 -0.03451216],[1.045354 0.0 0.4348632],[-0.0007426514 5.185288E-05 2.972654E-05]
[15.22234 0.1000907 25.55288],[0.999 -0.01831475 0.02174005 -0.03451207],[1.050257 0.0 0.4239721],[-0.000490146 3.418978E-05 1.922219E-05]
[15.24344 0.1000907 25.56114],[0.9989999 -0.01831726 0.02174013 -0.03451202],[1.05512 0.0 0.4131662],[-0.0002502194 1.739658E-05 9.289056E-06]
[15.26464 0.1000907 25.56919],[0.9989999 -0.01831743 0.02174014 -0.03451206],[1.059945 0.0 0.4024459],[-1.691951E-05 9.463473E-07 -3.485524E-06]
[15.28594 0.1000907 25.57703],[0.999 -0.01831542 0.02174007 -0.03451217],[1.064731 0.0 0.3918112],[0.0002005198 -1.436096E-05 -1.502201E-05]
[15.30733 0.1000907 25.58465],[0.999 -0.01831139 0.02173992 -0.03451231],[1.069479 0.0 0.3812623],[0.0004016551 -2.838339E-05 -2.211656E-05]
[15.32881 0.1000907 25.59207],[0.9990001 -0.01830559 0.02173972 -0.03451248],[1.074188 0.0 0.3707995],[0.0005783097 -4.071712E-05 -2.875493E-05]
[15.35039 0.1000907 25.59928],[0.9990003 -0.01829827 0.02173947 -0.03451267],[1.078861 0.0 0.3604225],[0.0007305643 -5.133988E-05 -3.450845E-05]
[15.37206 0.1000907 25.60628],[0.9990004 -0.0182896 0.02173917 -0.03451292],[1.083496 0.0 0.3501315],[0.0008650275 -6.087112E-05 -4.316773E-05]
[15.39382 0.1000907 25.61308],[0.9990006 -0.01827975 0.02173882 -0.0345132],[1.088094 0.0 0.3399261],[0.000982178 -6.905194E-05 -4.762903E-05]
[15.41567 0.1000907 25.61967],[0.9990008 -0.0182689 0.02173845 -0.03451353],[1.092656 0.0 0.3298062],[0.001082007 -7.614895E-05 -5.481795E-05]
[15.43762 0.1000907 25.62607],[0.999001 -0.01825736 0.02173804 -0.03451386],[1.097181 0.0 0.3197715],[0.001150966 -8.096726E-05 -5.741488E-05]
[15.45965 0.1000907 25.63227],[0.9990012 -0.01824536 0.02173763 -0.03451425],[1.10167 0.0 0.3098216],[0.001197287 -8.434369E-05 -6.280209E-05]
[15.48177 0.1000907 25.63826],[0.9990014 -0.01823318 0.0217372 -0.03451464],[1.106124 0.0 0.2999559],[0.001215288 -8.561633E-05 -6.417515E-05]
[15.50398 0.1000907 25.64407],[0.9990017 -0.01822094 0.02173678 -0.03451503],[1.110542 0.0 0.2901739],[0.001219999 -8.5957E-05 -6.454404E-05]
[15.52628 0.1000907 25.64968],[0.9990018 -0.01820892 0.02173636 -0.03451543],[1.114926 0.0 0.280475],[0.001199058 -8.451163E-05 -6.445795E-05]
[15.54867 0.1000907 25.65509],[0.9990021 -0.01819728 0.02173595 -0.03451584],[1.119274 0.0 0.2708583],[0.00116111 -8.191134E-05 -6.393205E-05]
[15.57114 0.1000907 25.66032],[0.9990023 -0.0181861 0.02173556 -0.03451623],[1.123588 0.0 0.261323],[0.001114881 -7.871095E-05 -6.276023E-05]
[15.5937 0.1000907 25.66536],[0.9990025 -0.01817553 0.02173519 -0.03451663],[1.127868 0.0 0.2518684],[0.001054375 -7.452026E-05 -6.14059E-05]
[15.61634 0.1000907 25.67021],[0.9990026 -0.01816569 0.02173485 -0.03451703],[1.132113 0.0 0.2424935],[0.0009810239 -6.942289E-05 -5.958098E-05]
[15.63907 0.1000907 25.67487],[0.9990028 -0.01815671 0.02173453 -0.03451742],[1.136325 0.0 0.2331974],[0.0008964449 -6.357342E-05 -5.766853E-05]
[15.66188 0.1000907 25.67935],[0.9990029 -0.01814866 0.02173425 -0.03451781],[1.140504 0.0 0.2239792],[0.0008023417 -5.704779E-05 -5.523008E-05]
[15.68477 0.1000907 25.68365],[0.9990031 -0.01814158 0.02173399 -0.03451889],[1.144649 0.0 0.2148379],[0.0007040046 -5.28508E-05 -0.00012242]
[15.70774 0.1000907 25.68777],[0.9990031 -0.01813549 0.02173372 -0.03452205],[1.148762 0.0 0.2057725],[0.0006004649 -5.356913E-05 -0.000328382]
[15.7308 0.1000907 25.6917],[0.9990028 -0.01813041 0.02173341 -0.03452893],[1.152843 0.0 0.1967819],[0.0004907264 -6.008041E-05 -0.0006987274]
[15.75394 0.1000907 25.69546],[0.9990026 -0.01812644 0.02173304 -0.03454164],[1.156894 0.0 0.1878651],[0.0003672266 -7.360688E-05 -0.001279457]
[15.77716 0.1000907 25.69904],[0.9990018 -0.01812366 0.02173255 -0.03456235],[1.160917 0.0 0.1790212],[0.0002302922 -9.438961E-05 -0.002076538]
[15.80046 0.1000907 25.70244],[0.9990008 -0.01812213 0.02173191 -0.03459332],[1.164917 0.0 0.1702489],[8.08836E-05 -0.0001228594 -0.003099574]
[15.82383 0.1000907 25.70567],[0.9989994 -0.01812187 0.02173109 -0.03463673],[1.168896 0.0 0.1615471],[-7.320401E-05 -0.0001592444 -0.004340445]
[15.84729 0.1000907 25.70873],[0.9989974 -0.01812278 0.02173002 -0.03469466],[1.172861 0.0 0.1529147],[-0.0002245631 -0.0002036999 -0.005790119]
[15.87083 0.1000907 25.71162],[0.9989947 -0.01812487 0.02172869 -0.03476891],[1.176816 0.0 0.1443506],[-0.0003786388 -0.0002547587 -0.007419805]
[15.89444 0.1000907 25.71434],[0.9989915 -0.01812809 0.02172706 -0.03486116],[1.180769 0.0 0.1358536],[-0.000534281 -0.000312053 -0.009217236]
[15.91814 0.1000907 25.71688],[0.9989876 -0.01813244 0.0217251 -0.03497269],[1.184726 0.0 0.1274225],[-0.000690973 -0.0003740705 -0.01114201]
[15.94191 0.1000907 25.71926],[0.9989829 -0.01813775 0.02172279 -0.03510454],[1.188694 0.0 0.1190564],[-0.0008333105 -0.0004410825 -0.01317233]
[15.96577 0.1000907 25.72148],[0.9989775 -0.01814405 0.02172012 -0.03525729],[1.192682 0.0 0.110754],[-0.0009807689 -0.0005098894 -0.01525998]
[15.9897 0.1000907 25.72353],[0.9989713 -0.01815118 0.02171708 -0.03543122],[1.196697 0.0 0.1025144],[-0.001111859 -0.0005809434 -0.01737672]
[16.01372 0.1000907 25.72542],[0.9989643 -0.01815911 0.02171366 -0.0356263],[1.200748 0.0 0.09433655],[-0.001240074 -0.0006520306 -0.01948841]
[16.03781 0.1000907 25.72714],[0.9989564 -0.01816766 0.02170987 -0.035842],[1.204842 0.0 0.0862195],[-0.001350252 -0.0007225044 -0.0215505]
[16.06199 0.1000907 25.7287],[0.9989479 -0.01817674 0.02170573 -0.03607751],[1.208987 0.0 0.07816233],[-0.001449009 -0.0007906661 -0.02353036]
[16.08626 0.1000907 25.73011],[0.9989386 -0.01818633 0.02170125 -0.03633169],[1.21319 0.0 0.07016423],[-0.001542957 -0.0008548505 -0.02539622]
[16.11061 0.1000907 25.73135],[0.9989287 -0.01819627 0.02169646 -0.03660305],[1.217458 0.0 0.06222436],[-0.001617157 -0.0009148027 -0.02711287]
[16.13504 0.1000907 25.73244],[0.9989181 -0.0182064 0.02169137 -0.03688993],[1.221797 0.0 0.05434199],[-0.001672241 -0.0009698802 -0.02866469]
[16.15956 0.1000907 25.73337],[0.9989069 -0.01821664 0.02168602 -0.03719043],[1.226213 0.0 0.04651647],[-0.001715243 -0.001018651 -0.03002738]
[16.18418 0.1000907 25.73414],[0.9988951 -0.01822692 0.02168046 -0.0375025],[1.230711 0.0 0.03874718],[-0.001746038 -0.001060485 -0.03118351]
[16.20889 0.1000907 25.73476],[0.9988829 -0.01823725 0.02167472 -0.03782387],[1.235293 0.0 0.03103359],[-0.00177175 -0.001094141 -0.03211496]
[16.23368 0.1000907 25.73523],[0.9988703 -0.0182474 0.02166884 -0.03815214],[1.239963 0.0 0.02337515],[-0.001771352 -0.001120571 -0.03280561]
[16.25858 0.1000907 25.73555],[0.9988575 -0.01825727 0.02166286 -0.03848492],[1.244724 0.0 0.01577143],[-0.001752911 -0.001139244 -0.03325738]
[16.28357 0.1000907 25.73571],[0.9988445 -0.01826687 0.02165682 -0.03881976],[1.249575 0.0 0.008222085],[-0.001731133 -0.001148799 -0.03346339]
[16.30866 0.1000907 25.73573],[0.9988314 -0.01827601 0.02165078 -0.03915424],[1.254518 0.0 0.0007267593],[-0.001685247 -0.001151061 -0.03343007]
[16.33385 0.1000907 25.73559],[0.9988184 -0.01828467 0.02164476 -0.03948607],[1.259551 0.0 -0.006714793],[-0.001630305 -0.001145172 -0.03316532]
[16.35915 0.1000907 25.73531],[0.9988054 -0.0182928 0.02163882 -0.03981285],[1.264673 0.0 -0.01410279],[-0.001566891 -0.001130837 -0.03266241]
[16.38454 0.1000907 25.73488],[0.9987926 -0.01830032 0.02163299 -0.04013246],[1.26988 0.0 -0.02143741],[-0.001489131 -0.001109503 -0.03194741]
[16.41005 0.1000907 25.73431],[0.9987801 -0.01830727 0.02162731 -0.0404429],[1.27517 0.0 -0.02871879],[-0.001412006 -0.001080404 -0.03103086]
[16.43566 0.1000907 25.73359],[0.9987679 -0.01831365 0.02162181 -0.04074223],[1.280538 0.0 -0.03594705],[-0.001329127 -0.001044438 -0.02992295]
[16.46138 0.1000907 25.73273],[0.9987562 -0.01831944 0.02161654 -0.04102891],[1.285979 0.0 -0.04312233],[-0.001241566 -0.001002812 -0.02865763]
[16.48721 0.1000907 25.73172],[0.9987449 -0.01832457 0.0216115 -0.04130146],[1.291488 0.0 -0.05024469],[-0.001142588 -0.0009565266 -0.02724686]
[16.51315 0.1000907 25.73057],[0.9987342 -0.0183291 0.02160674 -0.04155863],[1.297059 0.0 -0.05731419],[-0.001047036 -0.0009051597 -0.02571105]
[16.5392 0.1000907 25.72929],[0.9987242 -0.01833309 0.02160227 -0.04179932],[1.302684 0.0 -0.06433091],[-0.0009558649 -0.000849121 -0.02406279]
[16.56537 0.1000907 25.72786],[0.9987149 -0.01833648 0.02159811 -0.04202272],[1.308359 0.0 -0.07129493],[-0.0008556641 -0.0007908109 -0.02233612]
[16.59165 0.1000907 25.7263],[0.9987063 -0.01833926 0.02159427 -0.04222826],[1.314074 0.0 -0.0782063],[-0.0007535175 -0.0007304019 -0.02055047]
[16.61805 0.1000907 25.72459],[0.9986984 -0.01834143 0.02159075 -0.0424156],[1.319824 0.0 -0.08506506],[-0.0006505951 -0.0006687798 -0.01873157]
[16.64456 0.1000907 25.72276],[0.9986911 -0.01834306 0.02158756 -0.0425845],[1.3256 0.0 -0.09187125],[-0.000554266 -0.0006057453 -0.01688981]
[16.67119 0.1000907 25.72079],[0.9986849 -0.01834423 0.02158471 -0.04273508],[1.331396 0.0 -0.09862495],[-0.0004651926 -0.0005424612 -0.015057]
[16.69793 0.1000907 25.71868],[0.9986792 -0.01834492 0.02158218 -0.04286756],[1.337204 0.0 -0.1053263],[-0.0003762966 -0.0004801063 -0.01324826]
[16.72479 0.1000907 25.71644],[0.9986743 -0.01834527 0.02157998 -0.04298247],[1.343016 0.0 -0.1119752],[-0.0003018082 -0.000418567 -0.01149221]
[16.75177 0.1000907 25.71407],[0.9986701 -0.01834535 0.0215781 -0.0430804],[1.348827 0.0 -0.1185721],[-0.0002343168 -0.0003586914 -0.009794467]
[16.77886 0.1000907 25.71157],[0.9986666 -0.01834519 0.02157651 -0.04316212],[1.35463 0.0 -0.1251169],[-0.0001737307 -0.0003012173 -0.008173819]
[16.80607 0.1000907 25.70893],[0.9986638 -0.01834486 0.02157522 -0.04322845],[1.360417 0.0 -0.1316099],[-0.0001206155 -0.0002462259 -0.006633739]
[16.83339 0.1000907 25.70617],[0.9986615 -0.01834438 0.0215742 -0.0432804],[1.366184 0.0 -0.1380514],[-7.359501E-05 -0.0001947176 -0.005197136]
[16.86083 0.1000907 25.70328],[0.99866 -0.01834368 0.02157342 -0.04331902],[1.371925 0.0 -0.1444416],[-1.931021E-05 -0.0001478348 -0.003864099]
[16.88838 0.1000907 25.70027],[0.9986588 -0.01834285 0.02157287 -0.04334548],[1.377635 0.0 -0.1507807],[2.114656E-05 -0.0001042941 -0.002648435]
[16.91605 0.1000907 25.69713],[0.9986582 -0.01834187 0.02157253 -0.04336108],[1.38331 0.0 -0.157069],[6.234487E-05 -6.581825E-05 -0.001561644]
[16.94383 0.1000907 25.69386],[0.9986579 -0.01834075 0.02157237 -0.04336699],[1.388946 0.0 -0.1633066],[9.740864E-05 -3.13859E-05 -0.0005930878]
[16.97172 0.1000907 25.69047],[0.9986581 -0.01833962 0.02157237 -0.04336442],[1.394538 0.0 -0.169494],[0.0001195076 -5.119709E-07 0.0002546828]
[16.99972 0.1000907 25.68696],[0.9986585 -0.01833848 0.02157251 -0.0433546],[1.400085 0.0 -0.1756315],[0.0001363379 2.606906E-05 0.0009796465]
[17.02783 0.1000907 25.68332],[0.9986592 -0.01833729 0.02157276 -0.04333876],[1.405584 0.0 -0.1817193],[0.0001553758 4.769412E-05 0.001581398]
[17.05606 0.1000907 25.67957],[0.9986601 -0.01833613 0.02157311 -0.04331815],[1.411033 0.0 -0.1877578],[0.0001629277 6.553779E-05 0.002059768]
[17.08438 0.1000907 25.67569],[0.9986612 -0.0183351 0.02157353 -0.0432939],[1.41643 0.0 -0.1937474],[0.0001593386 7.989679E-05 0.00242322]
[17.11282 0.1000907 25.6717],[0.9986624 -0.0183342 0.02157401 -0.04326702],[1.421774 0.0 -0.1996885],[0.0001522238 9.072102E-05 0.002687088]
[17.14136 0.1000907 25.66759],[0.9986636 -0.01833336 0.02157452 -0.04323855],[1.427065 0.0 -0.2055815],[0.0001494028 9.707281E-05 0.002844957]
[17.17001 0.1000907 25.66336],[0.9986649 -0.01833267 0.02157505 -0.04320941],[1.432303 0.0 -0.2114268],[0.000136737 0.0001008069 0.002913416]
[17.19876 0.1000907 25.65901],[0.9986661 -0.01833211 0.02157559 -0.04318046],[1.437488 0.0 -0.2172249],[0.0001222871 0.0001013326 0.002894704]
[17.22761 0.1000907 25.65455],[0.9986673 -0.0183317 0.02157611 -0.04315234],[1.44262 0.0 -0.2229761],[0.0001061353 9.950372E-05 0.00281142]
[17.25656 0.1000907 25.64998],[0.9986684 -0.01833143 0.02157661 -0.04312583],[1.4477 0.0 -0.228681],[8.905417E-05 9.478591E-05 0.002651261]
[17.28562 0.1000907 25.64529],[0.9986695 -0.01833128 0.02157708 -0.04310145],[1.452729 0.0 -0.2343399],[7.098867E-05 8.80774E-05 0.002437514]
[17.31477 0.1000907 25.6405],[0.9986703 -0.01833126 0.02157749 -0.04307967],[1.457708 0.0 -0.2399532],[5.252136E-05 7.962877E-05 0.002177937]
[17.34402 0.1000907 25.63559],[0.9986712 -0.01833136 0.02157786 -0.04306087],[1.462639 0.0 -0.2455215],[3.391745E-05 6.97333E-05 0.001880624]
[17.37337 0.1000907 25.63057],[0.9986719 -0.01833156 0.02157817 -0.04304527],[1.467524 0.0 -0.2510452],[1.569767E-05 5.89186E-05 0.001560255]
[17.40282 0.1000907 25.62543],[0.9986724 -0.01833187 0.02157842 -0.04303305],[1.472363 0.0 -0.2565246],[-1.972907E-06 4.744552E-05 0.001223571]
[17.43236 0.1000907 25.6202],[0.9986728 -0.01833226 0.0215786 -0.04302436],[1.477159 0.0 -0.2619602],[-1.919853E-05 3.525793E-05 0.0008698624]
[17.462 0.1000907 25.61485],[0.9986729 -0.01833274 0.02157872 -0.04301918],[1.481913 0.0 -0.2673524],[-3.574283E-05 2.310307E-05 0.0005188718]
[17.49173 0.1000907 25.6094],[0.998673 -0.01833329 0.02157878 -0.0430175],[1.486627 0.0 -0.2727016],[-5.129386E-05 1.090632E-05 0.0001687395]
[17.52156 0.1000907 25.60384],[0.9986729 -0.01833391 0.02157877 -0.0430192],[1.491302 0.0 -0.2780082],[-6.527099E-05 -9.346076E-07 -0.0001688376]
[17.55148 0.1000907 25.59817],[0.9986727 -0.01833458 0.02157871 -0.04302412],[1.495941 0.0 -0.2832726],[-7.842189E-05 -1.224727E-05 -0.0004905906]
