position,rotation,velocity,angular_velocity
[-0.0004492654 0.1001722 -0.00306934],[0.9983938 0.05665694 3.958913E-05 -1.964291E-06],[-2.07754E-08 2.619422E-05 -0.0002618856],[0.00968528 4.488141E-09 -7.678419E-07]
[-0.0004492658 0.1001728 -0.003074902],[0.9983879 0.05675962 3.958893E-05 -1.968362E-06],[-2.205988E-08 2.786695E-05 -0.000278077],[0.01028427 6.324285E-09 -8.152207E-07]
[-0.0004492663 0.1001734 -0.003080657],[0.9983819 0.05686587 3.958873E-05 -1.972577E-06],[-2.282779E-08 2.88932E-05 -0.0002877563],[0.01064252 6.255237E-09 -8.436874E-07]
[-0.0004492668 0.100174 -0.003086478],[0.9983758 0.05697334 3.95885E-05 -1.976837E-06],[-2.308833E-08 2.928063E-05 -0.0002910402],[0.01076412 6.953887E-09 -8.532581E-07]
[-0.0004492672 0.1001745 -0.003092241],[0.9983697 0.05707975 3.958829E-05 -1.98106E-06],[-2.286117E-08 2.905726E-05 -0.0002881764],[0.01065847 6.162362E-09 -8.449638E-07]
[-0.0004492677 0.1001751 -0.003097832],[0.9983638 0.05718298 3.958809E-05 -1.985151E-06],[-2.217537E-08 2.825471E-05 -0.0002795311],[0.010339 6.090789E-09 -8.195452E-07]
[-0.0004492681 0.1001756 -0.003103143],[0.9983581 0.05728104 3.958789E-05 -1.989037E-06],[-2.106871E-08 2.68966E-05 -0.0002655806],[0.009823179 5.705372E-09 -7.787457E-07]
[-0.0004492685 0.1001761 -0.00310808],[0.9983529 0.05737221 3.958773E-05 -1.992654E-06],[-1.958524E-08 2.504824E-05 -0.0002468805],[0.009131707 4.198326E-09 -7.239466E-07]
[-0.0004492688 0.1001766 -0.003112562],[0.9983482 0.05745496 3.958754E-05 -1.995935E-06],[-1.777589E-08 2.278297E-05 -0.0002240725],[0.008288193 4.931743E-09 -6.570232E-07]
[-0.0004492692 0.100177 -0.003116519],[0.9983439 0.05752802 3.958739E-05 -1.998833E-06],[-1.569485E-08 2.014546E-05 -0.00019784],[0.007318027 3.733697E-09 -5.801448E-07]
[-0.0004492694 0.1001773 -0.003119897],[0.9983404 0.0575904 3.958727E-05 -2.001307E-06],[-1.339969E-08 1.722559E-05 -0.0001689084],[0.006247956 4.139407E-09 -4.953384E-07]
[-0.0004492697 0.1001776 -0.003122658],[0.9983374 0.05764137 3.958718E-05 -2.003327E-06],[-1.095002E-08 1.40963E-05 -0.0001380292],[0.005105803 3.718747E-09 -4.04709E-07]
[-0.0004492698 0.1001778 -0.003124777],[0.9983351 0.05768049 3.95871E-05 -2.004878E-06],[-8.405102E-09 1.083289E-05 -0.0001059494],[0.003919216 2.198905E-09 -3.106739E-07]
[-0.0004492699 0.100178 -0.003126245],[0.9983335 0.0577076 3.958703E-05 -2.005953E-06],[-5.823624E-09 7.510607E-06 -7.340893E-05],[0.002715488 2.506096E-09 -2.152656E-07]
[-0.00044927 0.1001781 -0.003127067],[0.9983327 0.05772278 3.958702E-05 -2.006556E-06],[-3.261444E-09 4.201114E-06 -4.111172E-05],[0.001520775 -9.785196E-11 -1.206417E-07]
[-0.00044927 0.1001781 -0.003127262],[0.9983324 0.05772637 3.9587E-05 -2.006698E-06],[-7.716878E-10 1.000539E-06 -9.727277E-06],[0.0003598067 2.791985E-10 -2.853583E-08]
[-0.00044927 0.100178 -0.003126859],[0.9983329 0.05771894 3.958703E-05 -2.006406E-06],[1.597428E-09 -2.054687E-06 2.013619E-05],[-0.0007448418 3.06604E-10 5.903373E-08]
[-0.0004492699 0.100178 -0.0031259],[0.9983339 0.05770124 3.958706E-05 -2.005703E-06],[3.801843E-09 -4.903883E-06 4.792365E-05],[-0.001772741 -1.190283E-09 1.405612E-07]
[-0.0004492698 0.1001778 -0.003124437],[0.9983355 0.05767423 3.958711E-05 -2.004629E-06],[5.804031E-09 -7.480535E-06 7.31619E-05],[-0.002706347 -1.924236E-09 2.145661E-07]
[-0.0004492696 0.1001776 -0.003122528],[0.9983376 0.05763897 3.958719E-05 -2.00323E-06],[7.57276E-09 -9.761036E-06 9.545736E-05],[-0.003531099 -1.925431E-09 2.799618E-07]
[-0.0004492695 0.1001774 -0.003120238],[0.99834 0.05759669 3.958727E-05 -2.001557E-06],[9.083053E-09 -1.169655E-05 0.0001144953],[-0.004235257 -3.036364E-09 3.357115E-07]
[-0.0004492693 0.1001771 -0.003117638],[0.9983428 0.05754867 3.958735E-05 -1.99965E-06],[1.031637E-08 -1.327805E-05 0.0001300417],[-0.004810338 -3.77048E-09 3.812665E-07]
[-0.000449269 0.1001768 -0.003114798],[0.9983458 0.05749625 3.958746E-05 -1.997572E-06],[1.12616E-08 -1.448302E-05 0.0001419569],[-0.00525102 -3.408479E-09 4.162197E-07]
[-0.0004492688 0.1001765 -0.003111795],[0.9983489 0.05744078 3.958758E-05 -1.995374E-06],[1.191435E-08 -1.530379E-05 0.0001501851],[-0.005555306 -3.368557E-09 4.403637E-07]
[-0.0004492686 0.1001762 -0.003108699],[0.9983523 0.05738364 3.95877E-05 -1.993109E-06],[1.227585E-08 -1.575103E-05 0.0001547421],[-0.005723835 -3.722177E-09 4.536992E-07]
[-0.0004492683 0.1001759 -0.003105585],[0.9983556 0.05732613 3.958781E-05 -1.990828E-06],[1.235457E-08 -1.583862E-05 0.0001557344],[-0.005760487 -2.910675E-09 4.566667E-07]
[-0.0004492681 0.1001756 -0.003102518],[0.9983588 0.05726951 3.958793E-05 -1.988582E-06],[1.216394E-08 -1.557181E-05 0.0001533317],[-0.005671527 -3.303334E-09 4.496679E-07]
[-0.0004492678 0.1001753 -0.003099563],[0.9983619 0.05721494 3.958803E-05 -1.98642E-06],[1.172237E-08 -1.499167E-05 0.0001477657],[-0.005465558 -3.241127E-09 4.332682E-07]
[-0.0004492676 0.100175 -0.003096776],[0.9983649 0.0571635 3.958813E-05 -1.984378E-06],[1.105278E-08 -1.411176E-05 0.0001393254],[-0.00515329 -3.209651E-09 4.084659E-07]
[-0.0004492674 0.1001747 -0.00309421],[0.9983675 0.0571161 3.958821E-05 -1.9825E-06],[1.018131E-08 -1.299355E-05 0.0001283401],[-0.004746952 -3.199356E-09 3.763465E-07]
[-0.0004492672 0.1001745 -0.003091906],[0.99837 0.05707356 3.958831E-05 -1.980814E-06],[9.137741E-09 -1.165228E-05 0.0001151854],[-0.004260385 -3.160639E-09 3.376701E-07]
[-0.000449267 0.1001743 -0.003089901],[0.9983721 0.05703654 3.958839E-05 -1.979347E-06],[7.953349E-09 -1.013289E-05 0.0001002557],[-0.003708125 -1.330936E-09 2.939831E-07]
[-0.0004492669 0.1001741 -0.003088222],[0.9983739 0.05700554 3.958845E-05 -1.978115E-06],[6.660827E-09 -8.47799E-06 8.396297E-05],[-0.003105502 -2.065347E-09 2.461476E-07]
[-0.0004492668 0.100174 -0.003086887],[0.9983754 0.0569809 3.95885E-05 -1.977138E-06],[5.293625E-09 -6.734777E-06 6.672864E-05],[-0.00246801 -8.882193E-10 1.956744E-07]
[-0.0004492667 0.1001739 -0.003085908],[0.9983764 0.05696282 3.958852E-05 -1.976422E-06],[3.88504E-09 -4.933678E-06 4.897289E-05],[-0.001811264 -9.676797E-10 1.435327E-07]
[-0.0004492667 0.1001738 -0.003085286],[0.998377 0.05695134 3.958854E-05 -1.975966E-06],[2.466946E-09 -3.129592E-06 3.109713E-05],[-0.001150138 -5.349863E-10 9.120858E-08]
[-0.0004492666 0.1001738 -0.003085016],[0.9983773 0.05694635 3.958857E-05 -1.975771E-06],[1.070651E-09 -1.356951E-06 1.349604E-05],[-0.0004991365 -1.239166E-09 3.947132E-08]
[-0.0004492667 0.1001738 -0.003085085],[0.9983771 0.05694763 3.958857E-05 -1.975818E-06],[-2.756214E-10 3.435714E-07 -3.474361E-06],[0.000128474 5.765283E-10 -1.023642E-08]
[-0.0004492667 0.1001739 -0.003085474],[0.9983768 0.05695483 3.958854E-05 -1.976106E-06],[-1.545276E-09 1.967373E-06 -1.947895E-05],[0.0007204831 8.815443E-10 -5.704061E-08]
[-0.0004492668 0.1001739 -0.00308616],[0.998376 0.05696746 3.958851E-05 -1.976607E-06],[-2.715856E-09 3.456449E-06 -3.423471E-05],[0.001266189 5.850262E-10 -1.004375E-07]
[-0.0004492668 0.100174 -0.003087109],[0.9983751 0.05698501 3.958849E-05 -1.977301E-06],[-3.767068E-09 4.783097E-06 -4.748574E-05],[0.001756322 5.7079E-10 -1.391823E-07]
[-0.0004492669 0.1001741 -0.00308829],[0.9983739 0.05700681 3.958845E-05 -1.978161E-06],[-4.682997E-09 5.96049E-06 -5.903147E-05],[0.002183358 9.893285E-10 -1.731192E-07]
[-0.000449267 0.1001743 -0.003089665],[0.9983724 0.05703218 3.958838E-05 -1.979169E-06],[-5.451284E-09 6.928193E-06 -6.871609E-05],[0.002541539 2.054478E-09 -2.015147E-07]
[-0.0004492671 0.1001744 -0.003091193],[0.9983707 0.05706039 3.958833E-05 -1.98029E-06],[-6.06313E-09 7.718752E-06 -7.64287E-05],[0.002826804 2.339944E-09 -2.241148E-07]
[-0.0004492672 0.1001746 -0.003092835],[0.998369 0.05709071 3.958827E-05 -1.981496E-06],[-6.513667E-09 8.302292E-06 -8.210781E-05],[0.00303694 2.014829E-09 -2.407052E-07]
[-0.0004492674 0.1001748 -0.003094549],[0.9983672 0.05712238 3.958822E-05 -1.982748E-06],[-6.802211E-09 8.671161E-06 -8.574507E-05],[0.003171424 2.458332E-09 -2.514294E-07]
[-0.0004492676 0.1001749 -0.003096297],[0.9983653 0.05715463 3.958815E-05 -1.984026E-06],[-6.930345E-09 8.835389E-06 -8.736025E-05],[0.003231204 2.021327E-09 -2.560912E-07]
[-0.0004492677 0.1001751 -0.003098037],[0.9983635 0.05718677 3.958807E-05 -1.985303E-06],[-6.904531E-09 8.807487E-06 -8.703485E-05],[0.003219171 1.93851E-09 -2.552368E-07]
[-0.0004492678 0.1001753 -0.003099735],[0.9983617 0.05721812 3.958801E-05 -1.986546E-06],[-6.733244E-09 8.600435E-06 -8.487556E-05],[0.003139321 1.966323E-09 -2.488591E-07]
[-0.0004492679 0.1001754 -0.003101355],[0.99836 0.05724804 3.958795E-05 -1.987728E-06],[-6.427709E-09 8.209638E-06 -8.102417E-05],[0.002996911 2.004269E-09 -2.375836E-07]
[-0.0004492681 0.1001756 -0.003102868],[0.9983585 0.05727598 3.958791E-05 -1.988837E-06],[-6.001187E-09 7.674098E-06 -7.564761E-05],[0.002798093 2.296744E-09 -2.21848E-07]
[-0.0004492682 0.1001757 -0.003104248],[0.998357 0.05730144 3.958785E-05 -1.989848E-06],[-5.46952E-09 7.000787E-06 -6.894563E-05],[0.002550188 8.58089E-10 -2.021333E-07]
[-0.0004492683 0.1001759 -0.00310547],[0.9983557 0.05732401 3.958782E-05 -1.990744E-06],[-4.849679E-09 6.198783E-06 -6.113231E-05],[0.002261136 5.035761E-10 -1.792946E-07]
[-0.0004492684 0.100176 -0.003106519],[0.9983546 0.05734337 3.958778E-05 -1.991511E-06],[-4.159145E-09 5.318811E-06 -5.242791E-05],[0.001939188 4.539209E-10 -1.537602E-07]
[-0.0004492684 0.1001761 -0.00310738],[0.9983537 0.05735928 3.958774E-05 -1.992141E-06],[-3.416317E-09 4.381795E-06 -4.306403E-05],[0.001592906 8.105169E-10 -1.262404E-07]
[-0.0004492685 0.1001761 -0.003108046],[0.9983529 0.05737157 3.958773E-05 -1.992628E-06],[-2.639977E-09 3.381659E-06 -3.327805E-05],[0.001230948 1.198983E-09 -9.757584E-08]
[-0.0004492685 0.1001762 -0.003108512],[0.9983525 0.05738017 3.958771E-05 -1.992975E-06],[-1.848401E-09 2.369134E-06 -2.329983E-05],[0.0008618135 3.936452E-10 -6.83365E-08]
[-0.0004492686 0.1001762 -0.003108779],[0.9983522 0.05738511 3.95877E-05 -1.993167E-06],[-1.059346E-09 1.355905E-06 -1.33536E-05],[0.0004939221 4.907094E-10 -3.908599E-08]
[-0.0004492685 0.1001762 -0.003108852],[0.9983521 0.05738645 3.958769E-05 -1.99322E-06],[-2.890856E-10 3.715734E-07 -3.64401E-06],[0.0001347618 1.157285E-09 -1.060676E-08]
[-0.0004492686 0.1001762 -0.003108739],[0.9983522 0.05738437 3.95877E-05 -1.993139E-06],[4.466904E-10 -5.78378E-07 5.630685E-06],[-0.0002082616 3.76489E-10 1.653525E-08]
[-0.0004492685 0.1001762 -0.003108453],[0.9983525 0.05737909 3.95877E-05 -1.992927E-06],[1.134132E-09 -1.447928E-06 1.42962E-05],[-0.0005287517 -1.395197E-09 4.184463E-08]
[-0.0004492685 0.1001761 -0.003108009],[0.998353 0.05737089 3.958772E-05 -1.992603E-06],[1.761453E-09 -2.250126E-06 2.220395E-05],[-0.0008212799 -6.539816E-12 6.511603E-08]
[-0.0004492684 0.1001761 -0.003107425],[0.9983536 0.05736011 3.958773E-05 -1.992177E-06],[2.317914E-09 -2.965633E-06 2.921837E-05],[-0.001080763 4.212305E-10 8.575689E-08]
[-0.0004492684 0.100176 -0.00310672],[0.9983544 0.05734709 3.958775E-05 -1.991657E-06],[2.795747E-09 -3.576329E-06 3.524154E-05],[-0.00130356 -6.172607E-10 1.033031E-07]
[-0.0004492683 0.1001759 -0.003105916],[0.9983552 0.05733225 3.95878E-05 -1.991071E-06],[3.188916E-09 -4.082918E-06 4.019774E-05],[-0.001486842 -1.817566E-09 1.178051E-07]
[-0.0004492683 0.1001758 -0.003105036],[0.9983562 0.05731599 3.958782E-05 -1.990426E-06],[3.493589E-09 -4.470599E-06 4.403821E-05],[-0.001628874 -1.832286E-09 1.290694E-07]
[-0.0004492681 0.1001757 -0.003104101],[0.9983571 0.05729872 3.958786E-05 -1.989739E-06],[3.707799E-09 -4.739473E-06 4.673839E-05],[-0.001728801 -1.816054E-09 1.369782E-07]
[-0.0004492681 0.1001756 -0.003103135],[0.9983582 0.05728089 3.95879E-05 -1.989033E-06],[3.83177E-09 -4.903693E-06 4.830118E-05],[-0.001786616 -1.42452E-09 1.416338E-07]
[-0.000449268 0.1001755 -0.00310216],[0.9983592 0.05726289 3.958793E-05 -1.988317E-06],[3.867653E-09 -4.946376E-06 4.875348E-05],[-0.001803279 -1.822858E-09 1.428847E-07]
[-0.0004492679 0.1001754 -0.003101197],[0.9983602 0.05724511 3.958798E-05 -1.987614E-06],[3.819286E-09 -4.887731E-06 4.814378E-05],[-0.001780772 -1.816073E-09 1.41209E-07]
[-0.0004492679 0.1001753 -0.003100266],[0.9983611 0.05722792 3.958799E-05 -1.986934E-06],[3.692457E-09 -4.723869E-06 4.654499E-05],[-0.001721631 -1.059392E-09 1.364726E-07]
[-0.0004492678 0.1001753 -0.003099385],[0.9983621 0.05721165 3.958803E-05 -1.986285E-06],[3.493632E-09 -4.469908E-06 4.403869E-05],[-0.001628903 -2.842826E-10 1.292002E-07]
[-0.0004492677 0.1001752 -0.003098571],[0.998363 0.05719662 3.958805E-05 -1.985691E-06],[3.230913E-09 -4.127822E-06 4.072708E-05],[-0.001506373 -1.765712E-09 1.193394E-07]
[-0.0004492677 0.1001751 -0.003097836],[0.9983638 0.05718306 3.958809E-05 -1.985155E-06],[2.913379E-09 -3.724327E-06 3.672439E-05],[-0.001358329 -1.77951E-09 1.075966E-07]
[-0.0004492676 0.100175 -0.003097193],[0.9983644 0.05717119 3.958811E-05 -1.984679E-06],[2.550645E-09 -3.248753E-06 3.215203E-05],[-0.001189203 -1.693532E-09 9.419503E-08]
[-0.0004492676 0.100175 -0.003096651],[0.998365 0.05716117 3.958814E-05 -1.984288E-06],[2.152642E-09 -2.742114E-06 2.7135E-05],[-0.001003662 -1.394762E-09 7.955662E-08]
[-0.0004492675 0.1001749 -0.003096214],[0.9983654 0.05715311 3.958814E-05 -1.983965E-06],[1.730035E-09 -2.205522E-06 2.180784E-05],[-0.0008066202 -1.360121E-09 6.394792E-08]
[-0.0004492675 0.1001749 -0.003095888],[0.9983658 0.05714709 3.958817E-05 -1.983729E-06],[1.292995E-09 -1.654544E-06 1.629868E-05],[-0.000602843 -1.336722E-09 4.782454E-08]
[-0.0004492675 0.1001749 -0.003095673],[0.998366 0.05714313 3.958817E-05 -1.98357E-06],[8.513057E-10 -1.08472E-06 1.073119E-05],[-0.0003968873 -1.304153E-09 3.144042E-08]
[-0.0004492675 0.1001749 -0.003095569],[0.9983661 0.0571412 3.958818E-05 -1.983495E-06],[4.148263E-10 -5.363921E-07 5.229092E-06],[-0.0001934141 8.547645E-10 1.530514E-08]
[-0.0004492675 0.1001749 -0.003095571],[0.9983661 0.05714123 3.958817E-05 -1.983497E-06],[-7.540857E-12 1.475118E-08 -9.500084E-08],[3.498666E-06 8.860372E-10 -2.742405E-10]
[-0.0004492675 0.1001749 -0.003095673],[0.998366 0.05714313 3.958817E-05 -1.983575E-06],[-4.072405E-10 5.215406E-07 -5.13345E-06],[0.0001899013 4.411637E-10 -1.500991E-08]
[-0.0004492675 0.1001749 -0.003095869],[0.9983658 0.05714674 3.958816E-05 -1.983716E-06],[-7.771012E-10 9.982278E-07 -9.795657E-06],[0.0003623624 4.811734E-10 -2.865271E-08]
[-0.0004492675 0.1001749 -0.003096149],[0.9983655 0.05715191 3.958815E-05 -1.983919E-06],[-1.111138E-09 1.41656E-06 -1.400641E-05],[0.0005180232 5.30106E-10 -4.099937E-08]
[-0.0004492676 0.100175 -0.003096503],[0.9983652 0.05715845 3.958814E-05 -1.984182E-06],[-1.403766E-09 1.787839E-06 -1.769514E-05],[0.0006545078 1.130686E-10 -5.184583E-08]
[-0.0004492676 0.100175 -0.00309692],[0.9983647 0.05716613 3.958813E-05 -1.984483E-06],[-1.651077E-09 2.101114E-06 -2.081255E-05],[0.0007697569 9.007577E-10 -6.101686E-08]
[-0.0004492676 0.100175 -0.003097386],[0.9983643 0.05717475 3.958811E-05 -1.984825E-06],[-1.850045E-09 2.356549E-06 -2.332076E-05],[0.0008625346 5.332604E-10 -6.839528E-08]
[-0.0004492677 0.1001751 -0.00309789],[0.9983637 0.05718405 3.958809E-05 -1.985194E-06],[-1.999107E-09 2.547948E-06 -2.519973E-05],[0.000932031 5.599194E-10 -7.388901E-08]
[-0.0004492677 0.1001751 -0.003098419],[0.9983631 0.05719381 3.958807E-05 -1.985578E-06],[-2.097375E-09 2.682059E-06 -2.643839E-05],[0.0009779205 1.516971E-10 -7.747253E-08]
[-0.0004492677 0.1001752 -0.003098959],[0.9983626 0.0572038 3.958805E-05 -1.985976E-06],[-2.146176E-09 2.742052E-06 -2.705349E-05],[0.001000643 8.766853E-11 -7.937724E-08]
[-0.0004492678 0.1001753 -0.003099501],[0.998362 0.05721379 3.958803E-05 -1.986371E-06],[-2.146485E-09 2.739961E-06 -2.70575E-05],[0.00100077 8.834433E-10 -7.928072E-08]
[-0.0004492678 0.1001753 -0.003100031],[0.9983615 0.05722358 3.958801E-05 -1.986762E-06],[-2.101292E-09 2.681908E-06 -2.648776E-05],[0.0009797399 8.39254E-10 -7.759854E-08]
[-0.0004492679 0.1001754 -0.003100539],[0.9983609 0.05723295 3.958799E-05 -1.98713E-06],[-2.013671E-09 2.576849E-06 -2.538324E-05],[0.0009389139 1.364333E-10 -7.44559E-08]
[-0.0004492679 0.1001754 -0.003101015],[0.9983603 0.05724173 3.958797E-05 -1.987482E-06],[-1.887774E-09 2.413688E-06 -2.379624E-05],[0.0008801523 3.967464E-10 -6.978284E-08]
[-0.0004492679 0.1001755 -0.003101449],[0.99836 0.05724978 3.958796E-05 -1.9878E-06],[-1.728043E-09 2.206014E-06 -2.178284E-05],[0.0008057289 8.386701E-10 -6.385049E-08]
[-0.000449268 0.1001755 -0.003101838],[0.9983596 0.05725695 3.958794E-05 -1.988084E-06],[-1.539963E-09 1.967313E-06 -1.941195E-05],[0.0007180208 5.21078E-10 -5.690636E-08]
[-0.000449268 0.1001755 -0.003102174],[0.9983592 0.05726314 3.958793E-05 -1.988328E-06],[-1.329001E-09 1.697529E-06 -1.675268E-05],[0.0006196674 4.57631E-10 -4.914545E-08]
[-0.000449268 0.1001756 -0.003102451],[0.9983589 0.05726827 3.958792E-05 -1.988534E-06],[-1.101089E-09 1.400759E-06 -1.387979E-05],[0.0005133405 1.103034E-10 -4.065794E-08]
[-0.0004492681 0.1001756 -0.003102668],[0.9983587 0.05727227 3.958791E-05 -1.988691E-06],[-8.614711E-10 1.102536E-06 -1.085923E-05],[0.0004016833 1.687864E-10 -3.187742E-08]
[-0.0004492681 0.1001756 -0.003102823],[0.9983585 0.05727514 3.958791E-05 -1.988806E-06],[-6.161627E-10 7.904638E-07 -7.766912E-06],[0.0002873154 8.665332E-11 -2.284254E-08]
[-0.0004492681 0.1001756 -0.003102917],[0.9983584 0.05727687 3.958791E-05 -1.988875E-06],[-3.706211E-10 4.747805E-07 -4.671888E-06],[0.0001728055 8.649285E-10 -1.368951E-08]
[-0.0004492681 0.1001756 -0.00310295],[0.9983583 0.05727747 3.95879E-05 -1.988899E-06],[-1.304013E-10 1.648157E-07 -1.643748E-06],[6.081538E-05 8.440806E-10 -4.85379E-09]
[-0.0004492681 0.1001756 -0.003102924],[0.9983584 0.05727702 3.958791E-05 -1.988878E-06],[1.001265E-10 -1.21524E-07 1.262215E-06],[-4.66605E-05 4.792163E-10 3.6662E-09]
[-0.0004492681 0.1001756 -0.003102846],[0.9983585 0.05727554 3.958792E-05 -1.988825E-06],[3.16401E-10 -4.027252E-07 3.988472E-06],[-0.0001475124 7.832708E-10 1.168681E-08]
[-0.0004492681 0.1001756 -0.003102716],[0.9983586 0.05727315 3.958792E-05 -1.988728E-06],[5.145706E-10 -6.568049E-07 6.486324E-06],[-0.000239878 -3.102986E-10 1.89828E-08]
[-0.0004492681 0.1001756 -0.003102541],[0.9983588 0.05726993 3.958791E-05 -1.988599E-06],[6.91276E-10 -8.775634E-07 8.71381E-06],[-0.0003222958 8.250376E-10 2.563024E-08]
[-0.000449268 0.1001755 -0.003102329],[0.998359 0.057266 3.958793E-05 -1.988444E-06],[8.440478E-10 -1.073084E-06 1.063971E-05],[-0.0003935029 4.309456E-10 3.115135E-08]
[-0.000449268 0.1001755 -0.003102084],[0.9983593 0.05726148 3.958794E-05 -1.988265E-06],[9.707999E-10 -1.235994E-06 1.223732E-05],[-0.0004526229 4.725846E-10 3.586889E-08]
[-0.000449268 0.1001755 -0.003101814],[0.9983596 0.0572565 3.958794E-05 -1.988068E-06],[1.069844E-09 -1.371107E-06 1.348583E-05],[-0.0004988582 -1.378162E-09 3.945382E-08]
[-0.0004492679 0.1001755 -0.003101526],[0.9983599 0.05725119 3.958796E-05 -1.987854E-06],[1.14139E-09 -1.460414E-06 1.438771E-05],[-0.0005321556 5.265824E-10 4.218669E-08]
[-0.0004492679 0.1001754 -0.003101228],[0.9983602 0.05724568 3.958796E-05 -1.987639E-06],[1.184653E-09 -1.520119E-06 1.493311E-05],[-0.0005523725 -1.384656E-09 4.382004E-08]
[-0.0004492679 0.1001754 -0.003100925],[0.9983605 0.05724009 3.958798E-05 -1.987418E-06],[1.200514E-09 -1.534669E-06 1.513307E-05],[-0.000559739 5.006441E-10 4.435255E-08]
[-0.0004492679 0.1001754 -0.003100625],[0.9983608 0.05723455 3.958798E-05 -1.987196E-06],[1.189854E-09 -1.520169E-06 1.499865E-05],[-0.0005547768 -1.389982E-09 4.394197E-08]
[-0.0004492679 0.1001753 -0.003100334],[0.9983612 0.05722918 3.958801E-05 -1.986982E-06],[1.15441E-09 -1.475365E-06 1.455191E-05],[-0.0005382395 -1.34774E-09 4.26769E-08]
[-0.0004492678 0.1001753 -0.003100058],[0.9983613 0.05722407 3.9588E-05 -1.986782E-06],[1.096406E-09 -1.402663E-06 1.382075E-05],[-0.0005111819 4.664759E-10 4.051346E-08]
[-0.0004492678 0.1001753 -0.003099801],[0.9983616 0.05721933 3.958802E-05 -1.986594E-06],[1.017956E-09 -1.296712E-06 1.283191E-05],[-0.0004746326 -1.343796E-09 3.761578E-08]
[-0.0004492678 0.1001753 -0.003099568],[0.9983619 0.05721504 3.958802E-05 -1.986419E-06],[9.222944E-10 -1.174375E-06 1.162594E-05],[-0.000429994 8.454537E-10 3.409388E-08]
[-0.0004492678 0.1001752 -0.003099364],[0.9983621 0.05721126 3.958803E-05 -1.986273E-06],[8.117576E-10 -1.043232E-06 1.023243E-05],[-0.0003784903 4.723223E-10 3.005866E-08]
[-0.0004492678 0.1001752 -0.00309919],[0.9983623 0.05720805 3.958804E-05 -1.986146E-06],[6.898572E-10 -8.801198E-07 8.696009E-06],[-0.0003216217 4.33712E-10 2.545048E-08]
[-0.0004492678 0.1001752 -0.003099049],[0.9983625 0.05720545 3.958805E-05 -1.986043E-06],[5.59766E-10 -7.144042E-07 7.056023E-06],[-0.0002610121 5.555589E-10 2.074734E-08]
[-0.0004492678 0.1001752 -0.003098942],[0.9983626 0.05720347 3.958804E-05 -1.985961E-06],[4.24764E-10 -5.376934E-07 5.354412E-06],[-0.0001980046 4.864577E-10 1.568489E-08]
[-0.0004492678 0.1001752 -0.003098869],[0.9983627 0.05720213 3.958805E-05 -1.985909E-06],[2.874569E-10 -3.717282E-07 3.62352E-06],[-0.000134071 8.517057E-10 1.059002E-08]
[-0.0004492677 0.1001752 -0.003098831],[0.9983627 0.05720143 3.958806E-05 -1.985882E-06],[1.516236E-10 -1.939151E-07 1.911355E-06],[-7.066594E-05 4.674928E-10 5.569603E-09]
[-0.0004492677 0.1001752 -0.003098827],[0.9983627 0.05720134 3.958806E-05 -1.985881E-06],[1.935113E-11 -3.175497E-08 2.439277E-07],[-9.066764E-06 4.478828E-10 7.907962E-10]
[-0.0004492677 0.1001752 -0.003098853],[0.9983627 0.05720183 3.958805E-05 -1.9859E-06],[-1.059419E-10 1.341105E-07 -1.335517E-06],[4.936988E-05 9.533532E-10 -3.873171E-09]
[-0.0004492677 0.1001752 -0.003098909],[0.9983627 0.05720287 3.958806E-05 -1.98594E-06],[-2.224763E-10 2.840731E-07 -2.804462E-06],[0.000103709 -1.00963E-09 -8.233401E-09]
[-0.0004492678 0.1001752 -0.003098992],[0.9983625 0.05720439 3.958805E-05 -1.985999E-06],[-3.282277E-10 4.180839E-07 -4.137543E-06],[0.000153011 1.332652E-10 -1.211431E-08]
