r,y,e,u,d
[0.0194651541809881 -1.76582159762362E-250 0.0164014067024009 -1.76582183304738E-250],[0.0186529535122031 0.0 0.0172377497090185 0.0],[0.000812200668785009 -1.76582159762362E-250 -0.000836343006617644 -1.76582183304738E-250],[315.997145741846 4.47475877553838E-247 303.615174554493 4.47475937212443E-247],[0.0 0.0 0.0 0.0]
[0.0193005742477746 -1.70020445869308E-250 0.0165720598622367 -1.70020468536859E-250],[0.0186623347578696 0.0 0.0172284657119638 0.0],[0.000638239489905056 -1.70020445869308E-250 -0.000656405849727121 -1.70020468536859E-250],[316.059565576705 4.30847874552272E-247 303.550978049281 4.3084793199399E-247],[0.0 0.0 0.0 0.0]
[0.0191370666324388 -1.63702562322831E-250 0.0167414237109469 -1.63702584148067E-250],[0.0186697083365389 0.0 0.0172211808958264 0.0],[0.000467358295899889 -1.63702562322831E-250 -0.000479757184879481 -1.63702584148067E-250],[316.105273227378 4.14837760687727E-247 303.504057787018 4.14837815994937E-247],[0.0 0.0 0.0 0.0]
[0.0189777542170201 -1.57619448496565E-250 0.0169062470099875 -1.57619469510785E-250],[0.0186751086490381 0.0 0.0172158575074402 0.0],[0.000302645567981957 -1.57619448496565E-250 -0.000309610497452661 -1.57619469510785E-250],[316.134871969971 3.9942257547688E-247 303.473777874184 3.99422628728899E-247],[0.0 0.0 0.0 0.0]
[0.018825398596021 -1.51762380452957E-250 0.0170636716970174 -1.51762400686298E-250],[0.0186786061269965 0.0 0.0172124225045325 0.0],[0.000146792469024448 -1.51762380452957E-250 -0.000148750807515103 -1.51762400686298E-250],[316.149228276373 3.84580211637672E-247 303.459230042238 3.84580262910869E-247],[0.0 0.0 0.0 0.0]
[0.0186826363890207 -1.46122958432061E-250 0.0172109866493465 -1.4612297791354E-250],[0.0186803026300099 0.0 0.017210772296532 0.0],[2.33375901081967E-06 -1.46122958432061E-250 2.14352814543323E-07 -1.4612297791354E-250],[316.149456518051 3.70289383384735E-247 303.459251005948 3.70289432752643E-247],[0.0 0.0 0.0 0.0]
[0.0185517118356221 -1.40693094805248E-250 0.0173459016491428 -1.40693113562804E-250],[0.0186803296022418 0.0 0.017210774674457 0.0],[-0.000128617766619748 -1.40693094805248E-250 0.000135126974685852 -1.40693113562804E-250],[316.136877697907 3.56529595902942E-247 303.472466426771 3.56529643436361E-247],[0.0 0.0 0.0 0.0]
[0.0184345559172599 -1.35465002476539E-250 0.0174664617649337 -1.35465020537073E-250],[0.0186788431417917 0.0 0.0172122737395331 0.0],[-0.000244287224531806 -1.35465002476539E-250 0.000254188025400611 -1.35465020537073E-250],[316.112986402469 3.43281115955309E-247 303.497326020731 3.43281161722407E-247],[0.0 0.0 0.0 0.0]
[0.0183325418033825 -1.30431183714954E-250 0.017571294766907 -1.30431201104367E-250],[0.0186760200298498 0.0 0.0172150938152197 0.0],[-0.000343478226467277 -1.30431183714954E-250 0.000356200951687258 -1.30431201104367E-250],[316.07939422506 3.30524943583091E-247 303.53216248092 3.30524987649505E-247],[0.0 0.0 0.0 0.0]
[0.0182469707040891 -1.25584419401834E-250 0.017659106706231 -1.25584436145064E-250],[0.0186720509752962 0.0 0.0172190460566233 0.0],[-0.000425080271207197 -1.25584419401834E-250 0.000440060649607655 -1.25584436145064E-250],[316.037821366047 3.18242784857494E-247 303.57520042124 3.18242827286419E-247],[0.0 0.0 0.0 0.0]
[0.0181784897252755 -1.20917758677732E-250 0.0177292766862264 -1.2091777479879E-250],[0.0186671395542542 0.0 0.0172239293929324 0.0],[-0.000488649828978689 -1.20917758677732E-250 0.000505347293293948 -1.2091777479879E-250],[315.990031403014 3.06417025643913E-247 303.624623396617 3.06417066496199E-247],[0.0 0.0 0.0 0.0]
[0.0181274754303204 -1.16424508974022E-250 0.017781458589016 -1.16424524496029E-250],[0.0186614944421891 0.0 0.0172295380667028 0.0],[-0.000534019011868715 -1.16424508974022E-250 0.000551920522313201 -1.16424524496029E-250],[315.937804332988 2.95030706341092E-247 303.678601234722 2.95030745675325E-247],[0.0 0.0 0.0 0.0]
[0.0180938726609379 -1.12098226414929E-250 0.0178157437350178 -1.12098241360146E-250],[0.0186553261803077 0.0 0.0172356646836683 0.0],[-0.000561453519369856 -1.12098226414929E-250 0.000580079051349464 -1.12098241360146E-250],[315.88289416758 2.84067497558952E-247 303.735332977529 2.84067535431543E-247],[0.0 0.0 0.0 0.0]
[0.0180772630164278 -1.07932706576212E-250 0.0178325884420845 -1.07932720966071E-250],[0.0186488421317737 0.0 0.0172421050494151 0.0],[-0.000571579115345951 -1.07932706576212E-250 0.000590483392669424 -1.07932720966071E-250],[315.826993718684 2.7351167670023E-247 303.793082265125 2.73511713165492E-247],[0.0 0.0 0.0 0.0]
[0.0180769494904983 -1.03921975587254E-250 0.0178327261859014 -1.03921989442392E-250],[0.0186422423036456 0.0 0.0172486621656497 0.0],[-0.000565292813147354 -1.03921975587254E-250 0.000584064020251667 -1.03921989442392E-250],[315.771708070269 2.63348105412328E-247 303.85020373797 2.63348140522557E-247],[0.0 0.0 0.0 0.0]
[0.0180918752852695 -1.00060281563791E-250 0.0178172505737857 -1.00060294904078E-250],[0.0186357162101422 0.0 0.0172551492232814 0.0],[-0.000543840924872724 -1.00060281563791E-250 0.000562101350504343 -1.00060294904078E-250],[315.718520416955 2.53562207877044E-247 303.905177261275 2.53562241682593E-247],[0.0 0.0 0.0 0.0]
[0.0181207689498356 -9.63420863589999E-251 0.01778746725612 -9.63420992035682E-251],[0.0186294388489274 0.0 0.017261393498559 0.0],[-0.000508669899091846 -9.63420863589999E-251 0.000526073757560971 -9.63420992035682E-251],[315.668772490665 2.44139949907047E-247 303.956627285271 2.44139982456396E-247],[0.0 0.0 0.0 0.0]
[0.018162080897796 -9.27620576211113E-251 0.0177449602535719 -9.27620699883813E-251],[0.0186235684113416 0.0 0.017267238573616 0.0],[-0.000461487513545546 -9.27620576211113E-251 0.000477721679955832 -9.27620699883813E-251],[315.623639002624 2.35067818819113E-247 304.003348475112 2.35067850158943E-247],[0.0 0.0 0.0 0.0]
[0.0182141361434491 -8.93150611461566E-251 0.0176914372870522 -8.93150730538644E-251],[0.0186182432947266 0.0 0.0172725472779605 0.0],[-0.000404107151277488 -8.93150611461566E-251 0.000418890009091736 -8.93150730538644E-251],[315.584117315158 2.26332804055271E-247 304.044315926367 2.26332834230527E-247],[0.0 0.0 0.0 0.0]
[0.0182750882324006 -8.5996153514885E-251 0.0176287790282932 -8.59961649801077E-251],[0.0186135809169286 0.0 0.0172772028840324 0.0],[-0.000338492684527944 -8.5996153514885E-251 0.000351576144260794 -8.59961649801077E-251],[315.551012723851 2.1792237852405E-247 304.078700080297 2.17922407578008E-247],[0.0 0.0 0.0 0.0]
[0.0183430376641656 -8.28005750032888E-251 0.0175589198627946 -8.2800586042469E-251],[0.0186096760140139 0.0 0.0172811108379941 0.0],[-0.00026663834984824 -8.28005750032888E-251 0.000277809024800506 -8.2800586042469E-251],[315.524935487911 2.09824480635084E-247 304.105869808471 2.0982450860941E-247],[0.0 0.0 0.0 0.0]
[0.0184159945794828 -7.97237427565707E-251 0.0174838881572747 -7.97237533855399E-251],[0.0186066003220312 0.0 0.0172841991441468 0.0],[-0.000190605742548481 -7.97237427565707E-251 0.000199689013127891 -7.97237533855399E-251],[315.506294242483 2.02027497001296E-247 304.125399397942 2.02027523936108E-247],[0.0 0.0 0.0 0.0]
[0.0184920467045069 -7.67612442167631E-251 0.0174056356537527 -7.67612544507645E-251],[0.0186044018272804 0.0 0.0172864191877957 0.0],[-0.000112355122773539 -7.67612442167631E-251 0.000119216465957028 -7.67612544507645E-251],[315.495305909232 1.94520245783866E-247 304.137058770694 1.94520271717793E-247],[0.0 0.0 0.0 0.0]
[0.0185693079979258 -7.39088307945742E-251 0.0173260913531481 -7.39088406482847E-251],[0.0186031059557811 0.0 0.0172877446454436 0.0],[-3.37979578552659E-05 -7.39088307945742E-251 3.83467077045563E-05 -7.39088406482847E-251],[315.492000468279 1.87291960656093E-247 304.140809079473 1.87291985626327E-247],[0.0 0.0 0.0 0.0]
[0.0186458804915161 -7.11624117763857E-251 0.0172472016991847 -7.11624212639367E-251],[0.0186027161487379 0.0 0.017288170997829 0.0],[4.31643427781826E-05 -7.11624117763857E-251 -4.09692986442986E-05 -7.11624212639367E-251],[315.496221941864 1.80332275363149E-247 304.136802281248 1.803322994055E-247],[0.0 0.0 0.0 0.0]
[0.018720143487354 -6.85180484576633E-251 0.0171706335130911 -6.85180575926612E-251],[0.0186032139832322 0.0 0.0172877154867333 0.0],[0.000116929504121826 -6.85180484576633E-251 -0.000117081973642214 -6.85180575926612E-251],[315.507657649703 1.73631208855587E-247 304.125351661887 1.73631232004535E-247],[0.0 0.0 0.0 0.0]
[0.0187904841690132 -6.59719484943677E-251 0.0170980508056773 -6.59719572899132E-251],[0.0186045626191951 0.0 0.0172864137611828 0.0],[0.000185921549818075 -6.59719484943677E-251 -0.000188362955505526 -6.59719572899132E-251],[315.525840780988 1.67179150975285E-247 304.106929761077 1.67179173264028E-247],[0.0 0.0 0.0 0.0]
[0.0188555783982638 -6.35204604642636E-251 0.0170308251491 -6.35204689329706E-251],[0.0186067070929944 0.0 0.0172843196315538 0.0],[0.000248871305269387 -6.35204604642636E-251 -0.00025349448245382 -6.35204689329706E-251],[315.550180399614 1.60966848673287E-247 304.08213799563 1.6096687013379E-247],[0.0 0.0 0.0 0.0]
[0.0189141829179482 -6.11600686303293E-251 0.0169702487206177 -6.11600767843429E-251],[0.0186095778412092 0.0 0.0172815016008575 0.0],[0.00030460507673899 -6.11600686303293E-251 -0.000311252880239893 -6.11600767843429E-251],[315.579970782202 1.54985392739788E-247 304.051697457727 1.54985413402828E-247],[0.0 0.0 0.0 0.0]
[0.01896532552842 -5.88873878987545E-251 0.0169173371202235 -5.88873957497686E-251],[0.0186130917838232 0.0 0.0172780417996531 0.0],[0.00035223374459676 -5.88873878987545E-251 -0.000360704679429637 -5.88873957497686E-251],[315.614419249458 1.49226205027225E-247 304.016420532875 1.49226224922437E-247],[0.0 0.0 0.0 0.0]
[0.0190082519662829 -5.66991589642974E-251 0.0168728827065888 -5.66991665235713E-251],[0.0186171555872218 0.0 0.0172740327391652 0.0],[0.000391096379061106 -5.66991589642974E-251 -0.000401150032576438 -5.66991665235713E-251],[315.652668483141 1.43681026148155E-247 303.977188051677 1.43681045304069E-247],[0.0 0.0 0.0 0.0]
[0.0190424305741233 -5.45922436360377E-251 0.0168374484379811 -5.45922509144124E-251],[0.0186216682776457 0.0 0.0172695746941978 0.0],[0.000420762296477625 -5.45922436360377E-251 -0.000432126256216761 -5.45922509144124E-251],[315.69381904414 1.38341903630266E-247 303.934926095189 1.38341922074355E-247],[0.0 0.0 0.0 0.0]
[0.0190674925239369 -5.25636203368229E-251 0.0168114284608101 -5.25636273447365E-251],[0.0186265238807963 0.0 0.0172647730491552 0.0],[0.000440968643140537 -5.25636203368229E-251 -0.0004533445883451 -5.25636273447365E-251],[315.736945786246 1.33201180511555E-247 303.890588985395 1.3320119827027E-247],[0.0 0.0 0.0 0.0]
[0.0190833725654933 -5.06103797699529E-251 0.0167949015756279 -5.06103865174556E-251],[0.0186316133447803 0.0 0.0172597363505708 0.0],[0.000451759220713031 -5.06103797699529E-251 -0.000464834774942822 -5.06103865174556E-251],[315.781127847054 1.28251484359293E-247 303.845128135122 1.28251501458102E-247],[0.0 0.0 0.0 0.0]
[0.0190901279682623 -4.87297207468887E-251 0.0167878176386122 -4.87297272436572E-251],[0.0186368280697596 0.0 0.0172545727579575 0.0],[0.000453299898502669 -4.87297207468887E-251 -0.000466755119345283 -4.87297272436572E-251],[315.825460586181 1.23485716697046E-247 303.799479475128 1.23485733160471E-247],[0.0 0.0 0.0 0.0]
[0.0190880702546459 -4.69189461700015E-251 0.0167898608395298 -4.6918952425353E-251],[0.0186420613124142 0.0 0.0172493886106045 0.0],[0.000446008942231714 -4.69189461700015E-251 -0.000459527771074691 -4.6918952425353E-251],[315.869080269638 1.18897042824582E-247 303.75453764994 1.18897058676234E-247],[0.0 0.0 0.0 0.0]
[0.0190776093293719 -4.51754591646014E-251 0.016800610759856 -4.51754651875068E-251],[0.0186472110996802 0.0 0.0172442854967424 0.0],[0.000430398229691778 -4.51754591646014E-251 -0.000443674736886442 -4.51754651875068E-251],[315.911173225098 1.14478882016066E-247 303.711146251811 1.14478897278678E-247],[0.0 0.0 0.0 0.0]
[0.019059457885276 -4.34967593546976E-251 0.016819330924051 -4.34967651537946E-251],[0.0186521813140795 0.0 0.0172393591491783 0.0],[0.000407276571196474 -4.34967593546976E-251 -0.000420028225127284 -4.34967651537946E-251],[315.951004881895 1.10224898082485E-247 303.670067483005 1.10224912777945E-247],[0.0 0.0 0.0 0.0]
[0.0190342504144618 -4.18804392771504E-251 0.0168453634079582 -4.18804448607555E-251],[0.0186568851307523 0.0 0.017234696009446 0.0],[0.000377365283709581 -4.18804392771504E-251 -0.000389332601487796 -4.18804448607555E-251],[315.987911214178 1.06128990284768E-247 303.631990746804 1.06129004434151E-247],[0.0 0.0 0.0 0.0]
[0.0190029286590003 -4.03241809290709E-251 0.0168777304401227 -4.03241863051917E-251],[0.0186612440180902 0.0 0.0172303742148328 0.0],[0.00034168464091007 -4.03241809290709E-251 -0.000352643774710098 -4.03241863051917E-251],[316.021327978883 1.02185284584574E-247 303.597502178595 1.02185298208173E-247],[0.0 0.0 0.0 0.0]
[0.0189663912970835 -3.88257524435183E-251 0.0169154975596786 -3.88257576198649E-251],[0.0186651912031066 0.0 0.0172264601530411 0.0],[0.000301200093976967 -3.88257524435183E-251 -0.000310962593362503 -3.88257576198649E-251],[316.050785354089 9.83881252201932E-248 303.567090030754 9.83881383375446E-248],[0.0 0.0 0.0 0.0]
[0.0189257449972807 -3.7383004888727E-251 0.0169575145633118 -3.73830098727228E-251],[0.0186686710515693 0.0 0.0172230090876713 0.0],[0.000257073945711384 -3.7383004888727E-251 -0.000265494524359484 -3.73830098727228E-251],[316.075927191114 9.47320665954843E-248 303.541124660969 9.47320792254008E-248],[0.0 0.0 0.0 0.0]
[0.0188818969857606 -3.59938691862721E-251 0.017002837601994 -3.5993873985065E-251],[0.0186716413549241 0.0 0.017220062900888 0.0],[0.000210255630836473 -3.59938691862721E-251 -0.000217225298894039 -3.5993873985065E-251],[316.096490196009 9.12118654702185E-248 303.519880022399 9.1211877630813E-248],[0.0 0.0 0.0 0.0]
[0.0188360048294959 -3.46563531437558E-251 0.0170502646162412 -3.46563577642277E-251],[0.0186740708821911 0.0 0.0172176525440663 0.0],[0.000161933947304838 -3.46563531437558E-251 -0.000167387927825054 -3.46563577642277E-251],[316.112327339289 8.78224734406229E-248 303.503509479715 8.78224851493351E-248],[0.0 0.0 0.0 0.0]
[0.0187891370272884 -3.33685385977563E-251 0.0170986868835395 -3.33685430465335E-251],[0.0186759421547555 0.0 0.0172157953035148 0.0],[0.000113194872532894 -3.33685385977563E-251 -0.00011710841997525 -3.33685430465335E-251],[316.123397800084 8.45590296993455E-248 303.492056273902 8.45590409729672E-248],[0.0 0.0 0.0 0.0]
[0.018742259695066 -3.21285786629448E-251 0.0171471029931089 -3.21285829464074E-251],[0.018677250265119 0.0 0.0172144959951358 0.0],[6.50094299470445E-05 -3.21285786629448E-251 -6.73930020269504E-05 -3.21285829464074E-251],[316.129755723631 8.14168540644564E-248 303.485465236958 8.14168649191554E-248],[0.0 0.0 0.0 0.0]
[0.018696337044322 -3.09346950834233E-251 0.0171945152091077 -3.09346992077143E-251],[0.0186780015522697 0.0 0.0172137482974964 0.0],[1.83354920522821E-05 -3.09346950834233E-251 -1.92330883886926E-05 -3.09346992077143E-251],[316.13154893512 7.83914402674881E-248 303.48358424053 7.83914507188313E-248],[0.0 0.0 0.0 0.0]
[0.0186523640293098 -2.97851756824857E-251 0.0172398959571551 -2.97851796535199E-251],[0.0186782134507156 0.0 0.0172135349172694 0.0],[-2.5849421405745E-05 -2.97851756824857E-251 2.63610398856633E-05 -2.97851796535199E-251],[316.12902086119 7.5478449490889E-248 303.486162350757 7.5478459553865E-248],[0.0 0.0 0.0 0.0]
[0.0186110534900531 -2.86783719071448E-251 0.0172825105315655 -2.86783757306172E-251],[0.0186779147161171 0.0 0.0172138273784187 0.0],[-6.6861226063912E-05 -2.86783719071448E-251 6.86831531468632E-05 -2.86783757306172E-251],[316.122481831946 7.26737041456226E-248 303.492879564506 7.2673713834663E-248],[0.0 0.0 0.0 0.0]
[0.0185731516508675 -2.76126964639033E-251 0.0173215912639219 -2.76127001452972E-251],[0.0186771420305404 0.0 0.017214589391663 0.0],[-0.000103990379672975 -2.76126964639033E-251 0.000107001872258972 -2.76127001452972E-251],[316.112311570737 6.99731818799883E-248 303.50334434975 6.99731912089883E-248],[0.0 0.0 0.0 0.0]
[0.0185393074467028 -2.65866210423788E-251 0.0173564721048402 -2.65866245869737E-251],[0.0186759402915408 0.0 0.0172157765700056 0.0],[-0.000136632844837972 -2.65866210423788E-251 0.000140695534834614 -2.65866245869737E-251],[316.098948875783 6.73730098110713E-248 303.517104375867 6.73730187934098E-248],[0.0 0.0 0.0 0.0]
[0.0185099528865725 -2.55986741235172E-251 0.0173867114609906 -2.55986775363966E-251],[0.0186743613867703 0.0 0.0172173376394936 0.0],[-0.000164408500197801 -2.55986741235172E-251 0.000169373821496996 -2.55986775363966E-251],[316.08286972118 6.48694589705497E-248 303.533669138992 6.48694676191085E-248],[0.0 0.0 0.0 0.0]
[0.018485504352885 -2.46474388692531E-251 0.0174118843470546 -2.46474421553114E-251],[0.01867246159996 0.0 0.0172192169991614 0.0],[-0.000186957247075063 -2.46474388692531E-251 0.000192667347893222 -2.46474421553114E-251],[316.064585298682 6.24589389568926E-248 303.552512009464 6.24589472840748E-248],[0.0 0.0 0.0 0.0]
[0.0184661784401182 -2.37315510905883E-251 0.0174317717068947 -2.37315542545382E-251],[0.0186703013734197 0.0 0.017221354946806 0.0],[-0.000204122933301461 -2.37315510905883E-251 0.000210416760088677 -2.37315542545382E-251],[316.044622071729 6.01379927862805E-248 303.573090772803 6.01380008040284E-248],[0.0 0.0 0.0 0.0]
[0.018452141104995 -2.28496972911762E-251 0.0174462064523514 -2.28497003375551E-251],[0.0186679429459962 0.0 0.0172236900037503 0.0],[-0.000215801841001236 -2.28496972911762E-251 0.000222516448601093 -2.28497003375551E-251],[316.023516647369 5.79032919348627E-248 303.59485288592 5.79032996546747E-248],[0.0 0.0 0.0 0.0]
[0.0184433333142911 -2.20006127836055E-251 0.0174552526329911 -2.20006157167823E-251],[0.0186654497429811 0.0 0.0172261595067232 0.0],[-0.000222116428689943 -2.20006127836055E-251 0.000229093126267944 -2.20006157167823E-251],[316.001793656207 5.57516315652428E-248 303.617258198244 5.575163899819E-248],[0.0 0.0 0.0 0.0]
[0.0184397419300374 -2.11830798756822E-251 0.0174589264495754 -2.11830826998635E-251],[0.0186628837601174 0.0 0.0172287021830701 0.0],[-0.000223141830080029 -2.11830798756822E-251 0.000230224266505329 -2.11830826998635E-251],[315.979970380769 5.36799259303451E-248 303.639774136106 5.36799330870873E-248],[0.0 0.0 0.0 0.0]
[0.0184410896017679 -2.03959261241084E-251 0.0174575152285763 -2.03959288433444E-251],[0.0186603061089948 0.0 0.0172312576028376 0.0],[-0.000219216507226842 -2.03959261241084E-251 0.000226257625738652 -2.03959288433444E-251],[315.958531001984 5.16852039480718E-248 303.661902136422 5.16852108388727E-248],[0.0 0.0 0.0 0.0]
[0.0184471062525564 -1.96380226530535E-251 0.0174512980463401 -1.96380252712439E-251],[0.0186577739750869 0.0 0.0172337691787225 0.0],[-0.000210667722530478 -1.96380226530535E-251 0.00021752886761759 -1.96380252712439E-251],[315.937927694513 4.97646049404042E-248 303.68317646402 4.9764611575146E-248],[0.0 0.0 0.0 0.0]
