r,y,e,u,d
[0.0399061040799475 0.0392164045085945 0.0399761027197455 0.0406658504516529],[0.0399424662104608 0.0400223000829978 0.0399397355431039 0.0398595993325711],[-3.63621305132789E-05 -0.000805895574403359 3.63671766415649E-05 0.000806251119081759],[462.289755633359 462.676262455136 462.281065946041 461.892364441722],[0.0 0.0 0.0 0.0]
[0.0399075062941408 0.0392098721229911 0.0399747003268145 0.040672259089889],[0.0399418516935254 0.0400086680203397 0.0399403501290376 0.0398732119812631],[-3.43453993846138E-05 -0.000798795897348527 3.43501977768598E-05 0.000799047108625946],[462.286396652614 462.598140200422 462.28442539607 461.970511264903],[0.0 0.0 0.0 0.0]
[0.0399090480631399 0.0392113221641997 0.0399731584249498 0.0406707092733957],[0.039941271263517 0.0399951583431266 0.0399409306334442 0.0398867052913016],[-3.22232003771294E-05 -0.000783836178926911 3.22277915056485E-05 0.000784003982094127],[462.283245222973 462.521481006468 462.287577274723 462.04718687001],[0.0 0.0 0.0 0.0]
[0.0399109011713665 0.0392203631246347 0.0399713052567151 0.0406615951363097],[0.0399407267020589 0.0399819038905284 0.0399414752738814 0.039899946790459],[-2.98255306924178E-05 -0.000761540765893652 2.98299828336707E-05 0.000761648345850664],[462.280328285476 462.447002304355 462.29049464764 462.121676093445],[0.0 0.0 0.0 0.0]
[0.0399130039596617 0.03923657692866 0.0399692024663036 0.0406453360191422],[0.039940222663736 0.0399690285509901 0.0399419793953488 0.0399128128167515],[-2.72187040742666E-05 -0.000732451622330141 2.72230709547419E-05 0.000732523202390763],[462.277666295674 462.375368521063 462.293157064523 462.193316877269],[0.0 0.0 0.0 0.0]
[0.0399151773424685 0.0392594196226972 0.0399670291053121 0.0406224755155552],[0.0399397626824095 0.0399566469766111 0.0399424394632401 0.0399251888076732],[-2.45853399409857E-05 -0.000697227353913976 2.45896420720398E-05 0.000697286707882071],[462.275261848937 462.307179671926 462.295561932008 462.261511531225],[0.0 0.0 0.0 0.0]
[0.0399174884922951 0.0392883093614997 0.0399647180074161 0.040593593905426],[0.0399393472057844 0.0399448626253976 0.039942855028655 0.0399369712597152],[-2.18587134893644E-05 -0.000656553263897929 2.18629787611738E-05 0.0006566226457108],[462.273124066321 462.242968749604 462.297700131768 462.325729239089],[0.0 0.0 0.0 0.0]
[0.0399199525457185 0.0393226672325954 0.039962254032273 0.0405592676407839],[0.0399389778092289 0.0399337673257279 0.039943224515224 0.0399480681770732],[-1.90252635104138E-05 -0.000611100093132463 1.90295170489976E-05 0.000611199463710695],[462.27126339517 462.183203148291 462.299561218915 462.385504558847],[0.0 0.0 0.0 0.0]
[0.0399224152007858 0.0393617651017803 0.0399597914547244 0.0405202211720104],[0.039938656297333 0.0399234415382674 0.0399435461173924 0.039958398828246],[-1.6241096547194E-05 -0.000561676436487066 1.62453373319799E-05 0.000561822343764444],[462.269675015603 462.128271181585 462.301150013231 462.440450795287],[0.0 0.0 0.0 0.0]
[0.0399249032202492 0.0394048989350114 0.0399573035120891 0.04047715444679],[0.0399383818366792 0.0399139520422428 0.0399438206674607 0.0399678960726875],[-1.34786164299808E-05 -0.000509053107231372 1.34828446283972E-05 0.000509258374102477],[462.268356806647 462.078485777532 462.302468635705 462.490256274445],[0.0 0.0 0.0 0.0]
[0.0399274039078283 0.0394513348801078 0.0399548028952581 0.0404307968652211],[0.0399381540602949 0.0399053525891639 0.0399440485314612 0.0399765057321915],[-1.07501524666612E-05 -0.000454017709056086 1.07543637968555E-05 0.000454291133029597],[462.267305441521 462.034082836518 462.303520412699 462.534685956328],[0.0 0.0 0.0 0.0]
[0.0399297998064999 0.0395003724418658 0.0399524070461156 0.0403818445127463],[0.0399379723929409 0.0398976836327571 0.0399442302838071 0.0399841868831869],[-8.17258644098678E-06 -0.000397311190891293 8.17676230846498E-06 0.000397657629559428],[462.266506162404 461.995225794114 462.304320100216 462.573576880441],[0.0 0.0 0.0 0.0]
[0.0399320502957611 0.0395512187605606 0.0399501565819323 0.0403310857043742],[0.039937834284278 0.0398909731286969 0.0399443684741023 0.0399909110809598],[-5.78398851692336E-06 -0.000339754368136283 5.7881078300015E-06 0.000340174623414381],[462.265940488211 461.961997810125 462.304886177277 462.606845965405],[0.0 0.0 0.0 0.0]
[0.0399342960228946 0.0396031757231945 0.0399479108680289 0.0402792146019831],[0.0399377365407122 0.0398852351951611 0.0399444662954013 0.0399966637176409],[-3.44051781758087E-06 -0.000282059471966578 3.44457262763109E-06 0.00028255088434221],[462.2656040055 461.934412388134 462.305223056549 462.634479447536],[0.0 0.0 0.0 0.0]
[0.0399362740535835 0.0396555212545661 0.0399459328188629 0.040226949710219],[0.0399376783994917 0.0398804719540317 0.0399445245100904 0.0400014422033567],[-1.40434590822913E-06 -0.000224950699465584 1.40830877248116E-06 0.000225507506862323],[462.265466660442 461.912412205234 462.305360789175 462.656534086211],[0.0 0.0 0.0 0.0]
[0.0399382140313616 0.0397075990506448 0.0399439928097313 0.0401749444733082],[0.0399376546674992 0.039876673333446 0.0399445483110981 0.040005256179279],[5.59363862374929E-07 -0.00016907428280126 -5.55501366822364E-07 0.000169688294029149],[462.265521366239 461.895876736999 462.305306461131 462.673129604756],[0.0 0.0 0.0 0.0]
[0.0399399554005537 0.0397587521892511 0.0399422513879011 0.0401238535638688],[0.0399376641201688 0.0398738183867263 0.0399445389228916 0.0400081262127882],[2.29128038495285E-06 -0.000115066197475158 -2.28753499059015E-06 0.000115727351080626],[462.265745453507 461.884623260588 462.305082740163 462.684447742003],[0.0 0.0 0.0 0.0]
[0.0399416615384915 0.0398083481057707 0.0399405451860577 0.0400743080108299],[0.0399377028404443 0.0398718754656871 0.0399445002626011 0.0400100836335806],[3.95869804715315E-06 -6.35273599163058E-05 -3.95507654341043E-06 6.4224377249282E-05],[462.266132614255 461.878410283519 462.304695933598 462.690728887381],[0.0 0.0 0.0 0.0]
[0.0399431574664596 0.0398558621490617 0.0399390491773796 0.04002683175856],[0.0399377697384031 0.0398708028108751 0.0399444334202104 0.0400111699500061],[5.38772805654814E-06 -1.49406618134701E-05 -5.38424283075961E-06 1.56618085539531E-05],[462.266659534166 461.876949086495 462.304169354541 462.69226061257],[0.0 0.0 0.0 0.0]
[0.0399444618820816 0.0399008055132635 0.0399377446688348 0.0399819135381918],[0.0399378607856012 0.0398705505409922 0.0399443424244223 0.0400114348622443],[6.6010964803187E-06 3.02549722713125E-05 -6.59775558747161E-06 -2.95213240525602E-05],[462.267305121534 461.879908023388 462.303524093913 462.689373426488],[0.0 0.0 0.0 0.0]
[0.0399455927530317 0.0399427312072616 0.0399366136965374 0.0399400008476326],[0.0399379723376498 0.0398710613905639 0.0399442309199401 0.0400109355234515],[7.62041538193009E-06 7.16698166977406E-05 -7.61722340272136E-06 -7.09346758189511E-05],[462.26805039831 461.886917332892 462.302779129312 462.682436013776],[0.0 0.0 0.0 0.0]
[0.0399465934223829 0.0399812662212552 0.0399356129206566 0.0399014677243598],[0.0399381011153805 0.0398722715351285 0.0399441021862727 0.0400097357107576],[8.49230700237374E-06 0.00010899468612665 -8.4892656160504E-06 -0.000108267986397806],[462.268880946105 461.897577015372 462.301948878966 462.671847402544],[0.0 0.0 0.0 0.0]
[0.0399473114849224 0.0400160918841846 0.039934894748385 0.0398666342529222],[0.0399382446274903 0.0398741119451634 0.0399439587150395 0.0400079044647179],[9.06685743207875E-06 0.000141979939021264 -9.06396665449616E-06 -0.000141270211795691],[462.269767684943 461.911462656244 462.301062422846 462.658031173009],[0.0 0.0 0.0 0.0]
[0.0399478924228245 0.0400469634438212 0.0399343137011609 0.0398357468774731],[0.0399383978492539 0.039876509385412 0.0399438055314642 0.0400055150816542],[9.49457357062033E-06 0.000170454058409208 -9.49183030330564E-06 -0.000169768204181159],[462.270696254427 461.928133066561 462.300134121652 462.64142783925],[0.0 0.0 0.0 0.0]
[0.0399482734383671 0.0400737038078673 0.0399339325788987 0.0398089845302656],[0.0399385582993519 0.0398793877282234 0.0399436451171882 0.0400026437903077],[9.71513901518173E-06 0.000194316079643958 -9.71253828950525E-06 -0.000193659260042084],[462.271646395217 461.947137183031 462.299184235214 462.62248795975],[0.0 0.0 0.0 0.0]
[0.0399485079552458 0.0400961974831282 0.0399336979593685 0.039786464576188],[0.0399387224771491 0.0398826691396146 0.0399434809732261 0.0399993685551082],[9.78547809669938E-06 0.000213528343513542 -9.78301385765046E-06 -0.000212903978920223],[462.27260341517 461.968020259291 462.298227456263 462.60166594636],[0.0 0.0 0.0 0.0]
[0.0399485449145086 0.0401143846224883 0.0399336609034199 0.0397682486659884],[0.0399388878439597 0.0398862751437642 0.039943315638553 0.0399957680010227],[9.65707054888937E-06 0.000228109478724078 -9.65473513308418E-06 -0.000227519335034308],[462.273547876863 461.990329370866 462.297283222974 462.57941455085],[0.0 0.0 0.0 0.0]
[0.039948423545387 0.0401282877298313 0.0399337821823179 0.0397543159362718],[0.0399390510411202 0.0398901275699453 0.0399431524721485 0.0399919204565185],[9.37250426679553E-06 0.000238160159886008 -9.37028983066107E-06 -0.000237604520246751],[462.274464507967 462.013621439259 462.296366808442 462.556176824024],[0.0 0.0 0.0 0.0]
[0.0399481827236485 0.0401379475510402 0.0399340229201125 0.0397446270679039],[0.0399392094296455 0.0398941499355327 0.0399429941132291 0.0399879025605583],[8.97329400297714E-06 0.000243797615507593 -8.97119311654704E-06 -0.00024327549265437],[462.2753420963 462.037464850924 462.295489425576 462.532384475984],[0.0 0.0 0.0 0.0]
[0.0399477308717031 0.0401435410046182 0.0399344746958118 0.0397390062547731],[0.0399393610721011 0.0398982677240165 0.0399428424993817 0.0399837889774987],[8.36979960192746E-06 0.00024527328060174 -8.36780356997663E-06 -0.000244782722725649],[462.276160662868 462.061452582666 462.294671054219 462.508444720813],[0.0 0.0 0.0 0.0]
[0.039947222813166 0.0401451353362346 0.0399349826830416 0.0397373871474077],[0.0399395025161787 0.0399024106512037 0.0399427010831231 0.0399796501220169],[7.72029698730553E-06 0.000242724685030962 -7.71840008147867E-06 -0.000242262974609206],[462.276915708068 462.085191061709 462.293916194537 462.484751397058],[0.0 0.0 0.0 0.0]
[0.0399465664194872 0.040143000828109 0.0399356390110407 0.0397394999631585],[0.0399396329843137 0.0399065107416379 0.0399425706420347 0.0399755540820767],[6.93343517343958E-06 0.000236490086471065 -6.93163099392546E-06 -0.000236054118918173],[462.277593798166 462.108319796889 462.293238280888 462.461665299513],[0.0 0.0 0.0 0.0]
[0.0399458770732075 0.0401374110051332 0.0399363282949652 0.039745071392277],[0.0399397501551635 0.0399105057202084 0.0399424534975383 0.039971563219657],[6.12691804399018E-06 0.000226905284924771 -6.12520257310678E-06 -0.000226491827380035],[462.278193010873 462.130511138286 462.292639235954 462.439514394272],[0.0 0.0 0.0 0.0]
[0.0399450621771715 0.0401286307718983 0.0399371431320216 0.0397538365033449],[0.039939853696506 0.0399143389726541 0.0399423499818174 0.0399677342099417],[5.20848066554169E-06 0.000214291799244183 -5.20684979584546E-06 -0.000213897706596827],[462.278702400387 462.151468880532 462.29213000594 462.418595194295],[0.0 0.0 0.0 0.0]
[0.039944275785381 0.0401170085570115 0.0399379294661397 0.0397654465723323],[0.0399399417168978 0.0399179593066334 0.0399422619863335 0.0399641182814255],[4.3340684832624E-06 0.000199049250378107 -4.33252019380048E-06 -0.000198671709093212],[462.279126272371 462.170935901195 462.291706285378 462.399165097178],[0.0 0.0 0.0 0.0]
[0.0399435424215279 0.0401028477005343 0.039938662773494 0.0397795978281231],[0.0399400149602898 0.0399213222737874 0.0399421887670472 0.0399607598940523],[3.52746123809256E-06 0.000181525426746869 -3.52599355317451E-06 -0.000181162065929254],[462.27947125815 462.188689091556 462.291361443138 462.381447443512],[0.0 0.0 0.0 0.0]
[0.0399425352169202 0.0400865245196473 0.0399396699217335 0.0397959133558199],[0.0399400745725091 0.0399243892967906 0.0399421291780539 0.0399576976162927],[2.46064441112442E-06 0.000162135222856741 -2.45925632037791E-06 -0.000161784260472822],[462.279711909223 462.204545919589 462.291120927821 462.365624939607],[0.0 0.0 0.0 0.0]
[0.0399416153462693 0.0400684312020942 0.039940589735275 0.039814000298601],[0.0399401161561177 0.039927128805784 0.039942087616856 0.0399549629909623],[1.49919015167421E-06 0.000141302396310182 -1.49788158104736E-06 -0.000140962692361322],[462.27985853005 462.21836529677 462.290974434972 462.351838785478],[0.0 0.0 0.0 0.0]
[0.0399408071835956 0.0400489185279125 0.0399413978411013 0.0398335072171424],[0.0399401414916608 0.0399295163907016 0.0399420623028104 0.0399525803870817],[6.65691934874368E-07 0.000119402137210914 -6.64461709078135E-07 -0.000119073169939303],[462.279923634734 462.230042828174 462.290909450604 462.34019342708],[0.0 0.0 0.0 0.0]
[0.0399399921923761 0.0400283747665532 0.0399422127746922 0.0398540451935196],[0.0399401527415149 0.039931533982847 0.039942051073478 0.0399505678234054],[-1.60549138858435E-07 9.68407837062465E-05 1.61701214244914E-07 -9.65226298857702E-05],[462.279907933025 462.239513858755 462.290925264986 462.33075351195],[0.0 0.0 0.0 0.0]
[0.0399392335648422 0.0400071748838106 0.0399429713446906 0.0398752386937087],[0.0399401500283162 0.0399331703829898 0.0399420538062112 0.0399489364440662],[-9.16463474054385E-07 7.40045008207901E-05 9.17538479396074E-07 -7.3697750357489E-05],[462.279818302879 462.246751500413 462.291015000268 462.323545870493],[0.0 0.0 0.0 0.0]
[0.0399385037151395 0.0399857009954779 0.0399437011365938 0.0398967051398341],[0.0399401345405519 0.0399344209218622 0.0399420693125151 0.0399476908623529],[-1.63082541240062E-06 5.12800736156283E-05 1.63182407873774E-06 -5.09857225187912E-05],[462.279658808121 462.251766692637 462.291174592695 462.318559465812],[0.0 0.0 0.0 0.0]
[0.0399378791347138 0.0399643042855302 0.0399443256612259 0.0399180930262796],[0.0399401069804433 0.0399352874715268 0.0399420968901781 0.0399468291529278],[-2.22784572951468E-06 2.90168140034131E-05 2.22877104783664E-06 -2.8736126648124E-05],[462.279440924764 462.254604537626 462.291392566548 462.315749072052],[0.0 0.0 0.0 0.0]
[0.039937254551478 0.039943247115302 0.039944950188139 0.0399391398121949],[0.0399400693310146 0.0399357778125552 0.0399421345562002 0.0399463434878993],[-2.81477953661957E-06 7.46930274678898E-06 2.81563193882395E-06 -7.20367570444108E-06],[462.279165639269 462.255335035584 462.291667935408 462.315044552424],[0.0 0.0 0.0 0.0]
[0.0399368106581373 0.039922963658312 0.0399453940309411 0.0399594112928819],[0.0399400217627366 0.039935904033157 0.0399421821401419 0.039946221740104],[-3.21110459932522E-06 -1.29403748449705E-05 3.21189079924289E-06 1.31895527778619E-05],[462.278851593175 462.254069466665 462.291982058392 462.316334490949],[0.0 0.0 0.0 0.0]
[0.0399362084471583 0.0399036318836949 0.0399459961854254 0.0399787296010829],[0.0399399674968103 0.0399356853593382 0.0399422364208594 0.0399464446540794],[-3.75904965205232E-06 -3.20534756433344E-05 3.75976456596511E-06 3.22849470034692E-05],[462.278483958044 462.250934636107 462.292349763442 462.319491959411],[0.0 0.0 0.0 0.0]
[0.0399357060168748 0.0398855634127471 0.0399464985625103 0.0399967833575326],[0.0399399039709566 0.0399351437040426 0.03994229996065 0.0399469902980918],[-4.19795408181795E-06 -4.95802912954882E-05 4.19860186026688E-06 4.97930594407919E-05],[462.278073398051 462.246085682628 462.292760386788 462.324361721619],[0.0 0.0 0.0 0.0]
[0.0398453525711377 0.0398678891285933 0.0400368260439039 0.0400144415059353],[0.0399398330279213 0.0399343058792862 0.0399423709168237 0.0399478318519159],[-9.44804567835841E-05 -6.64167506929728E-05 9.44551270802632E-05 6.66096540193895E-05],[462.268833207491 462.239590123084 462.301998100103 462.330876147112],[0.0 0.0 0.0 0.0]
[0.0397600731354812 0.039851954772132 0.0401220381813609 0.0400303590588799],[0.0399382363786273 0.0399331835600403 0.0399439672206803 0.0399489576373134],[-0.000178163243146075 -8.1228787908276E-05 0.000178070960680586 8.14014215665126E-05],[462.251408838753 462.231645946005 462.319413443613 462.338837207767],[0.0 0.0 0.0 0.0]
[0.0396805721131771 0.0398379926936563 0.0402014359834045 0.040044304216681],[0.0399352256394552 0.0399318109664231 0.0399469767296847 0.0399503334433841],[-0.000254653526278098 -9.38182727667908E-05 0.00025445925371987 9.39707732969253E-05],[462.226503718797 462.222470517054 462.344299563709 462.348027551272],[0.0 0.0 0.0 0.0]
[0.0396079124503558 0.0398261690455959 0.0402739640821367 0.040056111397258],[0.0399309225058237 0.0399302256666666 0.0399512774446785 0.0399519217198044],[-0.000323010055467927 -0.000104056621070707 0.000322686637458193 0.000104189677453632],[462.194913328922 462.212293777435 462.375858323297 462.358217303808],[0.0 0.0 0.0 0.0]
[0.0395428805195089 0.0398165640842001 0.0403388449577952 0.0400657008686575],[0.0399254646175623 0.0399284674006278 0.039956731630192 0.0399536827511378],[-0.00038258409805339 -0.000111903316427783 0.000382113327603226 0.000112018117519701],[462.157496596491 462.201349630854 462.413229014368 462.369172677939],[0.0 0.0 0.0 0.0]
[0.0394863114665993 0.039809289035287 0.0403952536094651 0.0400729619365039],[0.0399190005916047 0.0399265765905715 0.0399631907520951 0.0399555761433678],[-0.000432689125005346 -0.000117287555284527 0.000432062857369971 0.000117385793136082],[462.115179591424 462.189878905605 462.455484770448 462.380653010852],[0.0 0.0 0.0 0.0]
